detector	lam_band0	lam_band1	lam_band2	lam_band3	lam_band4	lam_band5	lam_band6	lam_band7	lam_band8	lam_band9	lam_band10	lam_band11	lam_band12	lam_band13	lam_band14
2975	412.8359087	442.7240929	490.0794565	510.0304218	559.9385471	619.8861200	664.8881212	681.1476818	708.6739655	753.7457281	761.8875774	778.8006826	865.3243611	885.4058433	900.4717522
2976	412.8347430	442.7229272	490.0782908	510.0292561	559.9373814	619.8849543	664.8869555	681.1465161	708.6727998	753.7445624	761.8864117	778.7995169	865.3231954	885.4046775	900.4705865
2977	412.8335773	442.7217615	490.0771251	510.0280904	559.9362157	619.8837886	664.8857898	681.1453504	708.6716341	753.7433967	761.8852460	778.7983512	865.3220297	885.4035118	900.4694207
2978	412.8324116	442.7205958	490.0759594	510.0269247	559.9350499	619.8826229	664.8846241	681.1441847	708.6704684	753.7422310	761.8840803	778.7971855	865.3208639	885.4023461	900.4682550
2979	412.8312459	442.7194301	490.0747936	510.0257590	559.9338842	619.8814572	664.8834583	681.1430190	708.6693027	753.7410652	761.8829146	778.7960198	865.3196982	885.4011804	900.4670893
2980	412.8300802	442.7182643	490.0736279	510.0245933	559.9327185	619.8802915	664.8822926	681.1418533	708.6681370	753.7398995	761.8817489	778.7948541	865.3185325	885.4000147	900.4659236
2981	412.8289145	442.7170986	490.0724622	510.0234276	559.9315528	619.8791257	664.8811269	681.1406876	708.6669713	753.7387338	761.8805831	778.7936884	865.3173668	885.3988490	900.4647579
2982	412.8277488	442.7159329	490.0712965	510.0222619	559.9303871	619.8779600	664.8799612	681.1395218	708.6658055	753.7375681	761.8794174	778.7925227	865.3162011	885.3976833	900.4635922
2983	412.8265831	442.7147672	490.0701308	510.0210962	559.9292214	619.8767943	664.8787955	681.1383561	708.6646398	753.7364024	761.8782517	778.7913570	865.3150354	885.3965176	900.4624265
2984	412.8254173	442.7136015	490.0689651	510.0199305	559.9280557	619.8756286	664.8776298	681.1371904	708.6634741	753.7352367	761.8770860	778.7901913	865.3138697	885.3953519	900.4612608
2985	412.8242516	442.7124358	490.0677994	510.0187647	559.9268900	619.8744629	664.8764641	681.1360247	708.6623084	753.7340710	761.8759203	778.7890255	865.3127040	885.3941862	900.4600951
2986	412.8230859	442.7112701	490.0666337	510.0175990	559.9257243	619.8732972	664.8752984	681.1348590	708.6611427	753.7329053	761.8747546	778.7878598	865.3115383	885.3930204	900.4589294
2987	412.8219202	442.7101044	490.0654680	510.0164333	559.9245586	619.8721315	664.8741327	681.1336933	708.6599770	753.7317396	761.8735889	778.7866941	865.3103726	885.3918547	900.4577636
2988	412.8207545	442.7089387	490.0643023	510.0152676	559.9233928	619.8709658	664.8729670	681.1325276	708.6588113	753.7305739	761.8724232	778.7855284	865.3092068	885.3906890	900.4565979
2989	412.8195888	442.7077730	490.0631365	510.0141019	559.9222271	619.8698001	664.8718012	681.1313619	708.6576456	753.7294081	761.8712575	778.7843627	865.3080411	885.3895233	900.4554322
2990	412.8184231	442.7066072	490.0619708	510.0129362	559.9210614	619.8686344	664.8706355	681.1301962	708.6564799	753.7282424	761.8700918	778.7831970	865.3068754	885.3883576	900.4542665
2991	412.8172574	442.7054415	490.0608051	510.0117705	559.9198957	619.8674686	664.8694698	681.1290305	708.6553142	753.7270767	761.8689260	778.7820313	865.3057097	885.3871919	900.4531008
2992	412.8160917	442.7042758	490.0596394	510.0106048	559.9187300	619.8663029	664.8683041	681.1278647	708.6541484	753.7259110	761.8677603	778.7808656	865.3045440	885.3860262	900.4519351
2993	412.8149260	442.7031101	490.0584737	510.0094391	559.9175643	619.8651372	664.8671384	681.1266990	708.6529827	753.7247453	761.8665946	778.7796999	865.3033783	885.3848605	900.4507694
2994	412.8137602	442.7019444	490.0573080	510.0082734	559.9163986	619.8639715	664.8659727	681.1255333	708.6518170	753.7235796	761.8654289	778.7785342	865.3022126	885.3836948	900.4496037
2995	412.8125945	442.7007787	490.0561423	510.0071076	559.9152329	619.8628058	664.8648070	681.1243676	708.6506513	753.7224139	761.8642632	778.7773684	865.3010469	885.3825291	900.4484380
2996	412.8114288	442.6996130	490.0549766	510.0059419	559.9140672	619.8616401	664.8636413	681.1232019	708.6494856	753.7212482	761.8630975	778.7762027	865.2998812	885.3813633	900.4472723
2997	412.8102631	442.6984473	490.0538109	510.0047762	559.9129015	619.8604744	664.8624756	681.1220362	708.6483199	753.7200825	761.8619318	778.7750370	865.2987155	885.3801976	900.4461065
2998	412.8090974	442.6972816	490.0526452	510.0036105	559.9117357	619.8593087	664.8613099	681.1208705	708.6471542	753.7189168	761.8607661	778.7738713	865.2975497	885.3790319	900.4449408
2999	412.8079317	442.6961158	490.0514794	510.0024448	559.9105700	619.8581430	664.8601441	681.1197048	708.6459885	753.7177510	761.8596004	778.7727056	865.2963840	885.3778662	900.4437751
3000	412.8067660	442.6949501	490.0503137	510.0012791	559.9094043	619.8569773	664.8589784	681.1185391	708.6448228	753.7165853	761.8584347	778.7715399	865.2952183	885.3767005	900.4426094
3001	412.8056003	442.6937844	490.0491480	510.0001134	559.9082386	619.8558115	664.8578127	681.1173734	708.6436571	753.7154196	761.8572689	778.7703742	865.2940526	885.3755348	900.4414437
3002	412.8044346	442.6926187	490.0479823	509.9989477	559.9070729	619.8546458	664.8566470	681.1162076	708.6424913	753.7142539	761.8561032	778.7692085	865.2928869	885.3743691	900.4402780
3003	412.8032689	442.6914530	490.0468166	509.9977820	559.9059072	619.8534801	664.8554813	681.1150419	708.6413256	753.7130882	761.8549375	778.7680428	865.2917212	885.3732034	900.4391123
3004	412.8021031	442.6902873	490.0456509	509.9966163	559.9047415	619.8523144	664.8543156	681.1138762	708.6401599	753.7119225	761.8537718	778.7668771	865.2905555	885.3720377	900.4379466
3005	412.8009374	442.6891216	490.0444852	509.9954505	559.9035758	619.8511487	664.8531499	681.1127105	708.6389942	753.7107568	761.8526061	778.7657113	865.2893898	885.3708720	900.4367809
3006	412.7997717	442.6879559	490.0433195	509.9942848	559.9024101	619.8499830	664.8519842	681.1115448	708.6378285	753.7095911	761.8514404	778.7645456	865.2882241	885.3697062	900.4356152
3007	412.7986060	442.6867902	490.0421538	509.9931191	559.9012444	619.8488173	664.8508185	681.1103791	708.6366628	753.7084254	761.8502747	778.7633799	865.2870584	885.3685405	900.4344494
3008	412.7974403	442.6856245	490.0409881	509.9919534	559.9000786	619.8476516	664.8496528	681.1092134	708.6354971	753.7072597	761.8491090	778.7622142	865.2858926	885.3673748	900.4332837
3009	412.7962746	442.6844587	490.0398223	509.9907877	559.8989129	619.8464859	664.8484870	681.1080477	708.6343314	753.7060939	761.8479433	778.7610485	865.2847269	885.3662091	900.4321180
3010	412.7951089	442.6832930	490.0386566	509.9896220	559.8977472	619.8453202	664.8473213	681.1068820	708.6331657	753.7049282	761.8467776	778.7598828	865.2835612	885.3650434	900.4309523
3011	412.7939432	442.6821273	490.0374909	509.9884563	559.8965815	619.8441544	664.8461556	681.1057163	708.6320000	753.7037625	761.8456118	778.7587171	865.2823955	885.3638777	900.4297866
3012	412.7927775	442.6809616	490.0363252	509.9872906	559.8954158	619.8429887	664.8449899	681.1045505	708.6308342	753.7025968	761.8444461	778.7575514	865.2812298	885.3627120	900.4286209
3013	412.7916118	442.6797959	490.0351595	509.9861249	559.8942501	619.8418230	664.8438242	681.1033848	708.6296685	753.7014311	761.8432804	778.7563857	865.2800641	885.3615463	900.4274552
3014	412.7904460	442.6786302	490.0339938	509.9849592	559.8930844	619.8406573	664.8426585	681.1022191	708.6285028	753.7002654	761.8421147	778.7552200	865.2788984	885.3603806	900.4262895
3015	412.7892803	442.6774645	490.0328281	509.9837934	559.8919187	619.8394916	664.8414928	681.1010534	708.6273371	753.6990997	761.8409490	778.7540542	865.2777327	885.3592149	900.4251238
3016	412.7881146	442.6762988	490.0316624	509.9826277	559.8907530	619.8383259	664.8403271	681.0998877	708.6261714	753.6979340	761.8397833	778.7528885	865.2765670	885.3580491	900.4239581
3017	412.7869489	442.6751331	490.0304967	509.9814620	559.8895873	619.8371602	664.8391614	681.0987220	708.6250057	753.6967683	761.8386176	778.7517228	865.2754013	885.3568834	900.4227923
3018	412.7857832	442.6739674	490.0293310	509.9802963	559.8884215	619.8359945	664.8379957	681.0975563	708.6238400	753.6956026	761.8374519	778.7505571	865.2742355	885.3557177	900.4216266
3019	412.7846175	442.6728016	490.0281652	509.9791306	559.8872558	619.8348288	664.8368299	681.0963906	708.6226743	753.6944368	761.8362862	778.7493914	865.2730698	885.3545520	900.4204609
3020	412.7834518	442.6716359	490.0269995	509.9779649	559.8860901	619.8336631	664.8356642	681.0952249	708.6215086	753.6932711	761.8351205	778.7482257	865.2719041	885.3533863	900.4192952
3021	412.7822861	442.6704702	490.0258338	509.9767992	559.8849244	619.8324973	664.8344985	681.0940592	708.6203429	753.6921054	761.8339547	778.7470600	865.2707384	885.3522206	900.4181295
3022	412.7811204	442.6693045	490.0246681	509.9756335	559.8837587	619.8313316	664.8333328	681.0928934	708.6191771	753.6909397	761.8327890	778.7458943	865.2695727	885.3510549	900.4169638
3023	412.7799547	442.6681388	490.0235024	509.9744678	559.8825930	619.8301659	664.8321671	681.0917277	708.6180114	753.6897740	761.8316233	778.7447286	865.2684070	885.3498892	900.4157981
3024	412.7787889	442.6669731	490.0223367	509.9733021	559.8814273	619.8290002	664.8310014	681.0905620	708.6168457	753.6886083	761.8304576	778.7435629	865.2672413	885.3487235	900.4146324
3025	412.7776232	442.6658074	490.0211710	509.9721363	559.8802616	619.8278345	664.8298357	681.0893963	708.6156800	753.6874426	761.8292919	778.7423971	865.2660756	885.3475578	900.4134667
3026	412.7764575	442.6646417	490.0200053	509.9709706	559.8790959	619.8266688	664.8286700	681.0882306	708.6145143	753.6862769	761.8281262	778.7412314	865.2649099	885.3463920	900.4123010
3027	412.7752918	442.6634760	490.0188396	509.9698049	559.8779302	619.8255031	664.8275043	681.0870649	708.6133486	753.6851112	761.8269605	778.7400657	865.2637442	885.3452263	900.4111352
3028	412.7741261	442.6623103	490.0176739	509.9686392	559.8767644	619.8243374	664.8263386	681.0858992	708.6121829	753.6839455	761.8257948	778.7389000	865.2625784	885.3440606	900.4099695
3029	412.7729604	442.6611445	490.0165081	509.9674735	559.8755987	619.8231717	664.8251728	681.0847335	708.6110172	753.6827797	761.8246291	778.7377343	865.2614127	885.3428949	900.4088038
3030	412.7717947	442.6599788	490.0153424	509.9663078	559.8744330	619.8220060	664.8240071	681.0835678	708.6098515	753.6816140	761.8234634	778.7365686	865.2602470	885.3417292	900.4076381
3031	412.7706290	442.6588131	490.0141767	509.9651421	559.8732673	619.8208402	664.8228414	681.0824021	708.6086858	753.6804483	761.8222976	778.7354029	865.2590813	885.3405635	900.4064724
3032	412.7694633	442.6576474	490.0130110	509.9639764	559.8721016	619.8196745	664.8216757	681.0812363	708.6075200	753.6792826	761.8211319	778.7342372	865.2579156	885.3393978	900.4053067
3033	412.7682976	442.6564817	490.0118453	509.9628107	559.8709359	619.8185088	664.8205100	681.0800706	708.6063543	753.6781169	761.8199662	778.7330715	865.2567499	885.3382321	900.4041410
3034	412.7671318	442.6553160	490.0106796	509.9616450	559.8697702	619.8173431	664.8193443	681.0789049	708.6051886	753.6769512	761.8188005	778.7319058	865.2555842	885.3370664	900.4029753
3035	412.7659661	442.6541503	490.0095139	509.9604792	559.8686045	619.8161774	664.8181786	681.0777392	708.6040229	753.6757855	761.8176348	778.7307400	865.2544185	885.3359007	900.4018096
3036	412.7648004	442.6529846	490.0083482	509.9593135	559.8674388	619.8150117	664.8170129	681.0765735	708.6028572	753.6746198	761.8164691	778.7295743	865.2532528	885.3347349	900.4006439
3037	412.7636347	442.6518189	490.0071825	509.9581478	559.8662731	619.8138460	664.8158472	681.0754078	708.6016915	753.6734541	761.8153034	778.7284086	865.2520871	885.3335692	900.3994781
3038	412.7624690	442.6506532	490.0060168	509.9569821	559.8651073	619.8126803	664.8146815	681.0742421	708.6005258	753.6722884	761.8141377	778.7272429	865.2509213	885.3324035	900.3983124
3039	412.7613033	442.6494875	490.0048510	509.9558164	559.8639416	619.8115146	664.8135157	681.0730764	708.5993601	753.6711226	761.8129720	778.7260772	865.2497556	885.3312378	900.3971467
3040	412.7601376	442.6483217	490.0036853	509.9546507	559.8627759	619.8103489	664.8123500	681.0719107	708.5981944	753.6699569	761.8118063	778.7249115	865.2485899	885.3300721	900.3959810
3041	412.7589719	442.6471560	490.0025196	509.9534850	559.8616102	619.8091831	664.8111843	681.0707450	708.5970287	753.6687912	761.8106405	778.7237458	865.2474242	885.3289064	900.3948153
3042	412.7578062	442.6459903	490.0013539	509.9523193	559.8604445	619.8080174	664.8100186	681.0695792	708.5958629	753.6676255	761.8094748	778.7225801	865.2462585	885.3277407	900.3936496
3043	412.7566405	442.6448246	490.0001882	509.9511536	559.8592788	619.8068517	664.8088529	681.0684135	708.5946972	753.6664598	761.8083091	778.7214144	865.2450928	885.3265750	900.3924839
3044	412.7554747	442.6436589	489.9990225	509.9499879	559.8581131	619.8056860	664.8076872	681.0672478	708.5935315	753.6652941	761.8071434	778.7202487	865.2439271	885.3254093	900.3913182
3045	412.7543090	442.6424932	489.9978568	509.9488221	559.8569474	619.8045203	664.8065215	681.0660821	708.5923658	753.6641284	761.8059777	778.7190829	865.2427614	885.3242436	900.3901525
3046	412.7531433	442.6413275	489.9966911	509.9476564	559.8557817	619.8033546	664.8053558	681.0649164	708.5912001	753.6629627	761.8048120	778.7179172	865.2415957	885.3230778	900.3889868
3047	412.7519776	442.6401618	489.9955254	509.9464907	559.8546160	619.8021889	664.8041901	681.0637507	708.5900344	753.6617970	761.8036463	778.7167515	865.2404300	885.3219121	900.3878210
3048	412.7508119	442.6389961	489.9943597	509.9453250	559.8534502	619.8010232	664.8030244	681.0625850	708.5888687	753.6606313	761.8024806	778.7155858	865.2392642	885.3207464	900.3866553
3049	412.7496462	442.6378304	489.9931939	509.9441593	559.8522845	619.7998575	664.8018586	681.0614193	708.5877030	753.6594655	761.8013149	778.7144201	865.2380985	885.3195807	900.3854896
3050	412.7484805	442.6366646	489.9920282	509.9429936	559.8511188	619.7986918	664.8006929	681.0602536	708.5865373	753.6582998	761.8001492	778.7132544	865.2369328	885.3184150	900.3843239
3051	412.7473148	442.6354989	489.9908625	509.9418279	559.8499531	619.7975260	664.7995272	681.0590879	708.5853716	753.6571341	761.7989834	778.7120887	865.2357671	885.3172493	900.3831582
3052	412.7461491	442.6343332	489.9896968	509.9406622	559.8487874	619.7963603	664.7983615	681.0579221	708.5842058	753.6559684	761.7978177	778.7109230	865.2346014	885.3160836	900.3819925
3053	412.7449834	442.6331675	489.9885311	509.9394965	559.8476217	619.7951946	664.7971958	681.0567564	708.5830401	753.6548027	761.7966520	778.7097573	865.2334357	885.3149179	900.3808268
3054	412.7438176	442.6320018	489.9873654	509.9383308	559.8464560	619.7940289	664.7960301	681.0555907	708.5818744	753.6536370	761.7954863	778.7085916	865.2322700	885.3137522	900.3796611
3055	412.7426519	442.6308361	489.9861997	509.9371650	559.8452903	619.7928632	664.7948644	681.0544250	708.5807087	753.6524713	761.7943206	778.7074258	865.2311043	885.3125865	900.3784954
3056	412.7414862	442.6296704	489.9850340	509.9359993	559.8441246	619.7916975	664.7936987	681.0532593	708.5795430	753.6513056	761.7931549	778.7062601	865.2299386	885.3114207	900.3773297
3057	412.7403205	442.6285047	489.9838683	509.9348336	559.8429589	619.7905318	664.7925330	681.0520936	708.5783773	753.6501399	761.7919892	778.7050944	865.2287729	885.3102550	900.3761639
3058	412.7391548	442.6273390	489.9827026	509.9336679	559.8417931	619.7893661	664.7913673	681.0509279	708.5772116	753.6489742	761.7908235	778.7039287	865.2276071	885.3090893	900.3749982
3059	412.7379891	442.6261732	489.9815368	509.9325022	559.8406274	619.7882004	664.7902015	681.0497622	708.5760459	753.6478084	761.7896578	778.7027630	865.2264414	885.3079236	900.3738325
3060	412.7368234	442.6250075	489.9803711	509.9313365	559.8394617	619.7870347	664.7890358	681.0485965	708.5748802	753.6466427	761.7884921	778.7015973	865.2252757	885.3067579	900.3726668
3061	412.7356577	442.6238418	489.9792054	509.9301708	559.8382960	619.7858689	664.7878701	681.0474308	708.5737145	753.6454770	761.7873263	778.7004316	865.2241100	885.3055922	900.3715011
3062	412.7344920	442.6226761	489.9780397	509.9290051	559.8371303	619.7847032	664.7867044	681.0462650	708.5725487	753.6443113	761.7861606	778.6992659	865.2229443	885.3044265	900.3703354
3063	412.7333263	442.6215104	489.9768740	509.9278394	559.8359646	619.7835375	664.7855387	681.0450993	708.5713830	753.6431456	761.7849949	778.6981002	865.2217786	885.3032608	900.3691697
3064	412.7321605	442.6203447	489.9757083	509.9266737	559.8347989	619.7823718	664.7843730	681.0439336	708.5702173	753.6419799	761.7838292	778.6969345	865.2206129	885.3020951	900.3680040
3065	412.7309948	442.6191790	489.9745426	509.9255079	559.8336332	619.7812061	664.7832073	681.0427679	708.5690516	753.6408142	761.7826635	778.6957687	865.2194472	885.3009294	900.3668383
3066	412.7298291	442.6180133	489.9733769	509.9243422	559.8324675	619.7800404	664.7820416	681.0416022	708.5678859	753.6396485	761.7814978	778.6946030	865.2182815	885.2997636	900.3656726
3067	412.7286634	442.6168476	489.9722112	509.9231765	559.8313018	619.7788747	664.7808759	681.0404365	708.5667202	753.6384828	761.7803321	778.6934373	865.2171158	885.2985979	900.3645068
3068	412.7274977	442.6156819	489.9710455	509.9220108	559.8301360	619.7777090	664.7797102	681.0392708	708.5655545	753.6373171	761.7791664	778.6922716	865.2159500	885.2974322	900.3633411
3069	412.7263320	442.6145161	489.9698797	509.9208451	559.8289703	619.7765433	664.7785444	681.0381051	708.5643888	753.6361513	761.7780007	778.6911059	865.2147843	885.2962665	900.3621754
3070	412.7251663	442.6133504	489.9687140	509.9196794	559.8278046	619.7753776	664.7773787	681.0369394	708.5632231	753.6349856	761.7768350	778.6899402	865.2136186	885.2951008	900.3610097
3071	412.7240006	442.6121847	489.9675483	509.9185137	559.8266389	619.7742118	664.7762130	681.0357737	708.5620574	753.6338199	761.7756692	778.6887745	865.2124529	885.2939351	900.3598440
3072	412.7228349	442.6110190	489.9663826	509.9173480	559.8254732	619.7730461	664.7750473	681.0346079	708.5608916	753.6326542	761.7745035	778.6876088	865.2112872	885.2927694	900.3586783
3073	412.7216692	442.6098533	489.9652169	509.9161823	559.8243075	619.7718804	664.7738816	681.0334422	708.5597259	753.6314885	761.7733378	778.6864431	865.2101215	885.2916037	900.3575126
3074	412.7205034	442.6086876	489.9640512	509.9150166	559.8231418	619.7707147	664.7727159	681.0322765	708.5585602	753.6303228	761.7721721	778.6852774	865.2089558	885.2904380	900.3563469
3075	412.7193377	442.6075219	489.9628855	509.9138508	559.8219761	619.7695490	664.7715502	681.0311108	708.5573945	753.6291571	761.7710064	778.6841116	865.2077901	885.2892723	900.3551812
3076	412.7181720	442.6063562	489.9617198	509.9126851	559.8208104	619.7683833	664.7703845	681.0299451	708.5562288	753.6279914	761.7698407	778.6829459	865.2066244	885.2881065	900.3540155
3077	412.7170063	442.6051905	489.9605541	509.9115194	559.8196447	619.7672176	664.7692188	681.0287794	708.5550631	753.6268257	761.7686750	778.6817802	865.2054587	885.2869408	900.3528497
3078	412.7158406	442.6040248	489.9593884	509.9103537	559.8184789	619.7660519	664.7680531	681.0276137	708.5538974	753.6256600	761.7675093	778.6806145	865.2042929	885.2857751	900.3516840
3079	412.7146749	442.6028590	489.9582226	509.9091880	559.8173132	619.7648862	664.7668873	681.0264480	708.5527317	753.6244942	761.7663436	778.6794488	865.2031272	885.2846094	900.3505183
3080	412.7135092	442.6016933	489.9570569	509.9080223	559.8161475	619.7637205	664.7657216	681.0252823	708.5515660	753.6233285	761.7651779	778.6782831	865.2019615	885.2834437	900.3493526
3081	412.7123435	442.6005276	489.9558912	509.9068566	559.8149818	619.7625547	664.7645559	681.0241166	708.5504003	753.6221628	761.7640121	778.6771174	865.2007958	885.2822780	900.3481869
3082	412.7111778	442.5993619	489.9547255	509.9056909	559.8138161	619.7613890	664.7633902	681.0229508	708.5492345	753.6209971	761.7628464	778.6759517	865.1996301	885.2811123	900.3470212
3083	412.7100121	442.5981962	489.9535598	509.9045252	559.8126504	619.7602233	664.7622245	681.0217851	708.5480688	753.6198314	761.7616807	778.6747860	865.1984644	885.2799466	900.3458555
3084	412.7088463	442.5970305	489.9523941	509.9033595	559.8114847	619.7590576	664.7610588	681.0206194	708.5469031	753.6186657	761.7605150	778.6736203	865.1972987	885.2787809	900.3446898
3085	412.7076806	442.5958648	489.9512284	509.9021937	559.8103190	619.7578919	664.7598931	681.0194537	708.5457374	753.6175000	761.7593493	778.6724545	865.1961330	885.2776152	900.3435241
3086	412.7065149	442.5946991	489.9500627	509.9010280	559.8091533	619.7567262	664.7587274	681.0182880	708.5445717	753.6163343	761.7581836	778.6712888	865.1949673	885.2764494	900.3423584
3087	412.7053492	442.5935334	489.9488970	509.8998623	559.8079876	619.7555605	664.7575617	681.0171223	708.5434060	753.6151686	761.7570179	778.6701231	865.1938016	885.2752837	900.3411926
3088	412.7041835	442.5923677	489.9477313	509.8986966	559.8068218	619.7543948	664.7563960	681.0159566	708.5422403	753.6140029	761.7558522	778.6689574	865.1926358	885.2741180	900.3400269
3089	412.7030178	442.5912019	489.9465655	509.8975309	559.8056561	619.7532291	664.7552302	681.0147909	708.5410746	753.6128371	761.7546865	778.6677917	865.1914701	885.2729523	900.3388612
3090	412.7018521	442.5900362	489.9453998	509.8963652	559.8044904	619.7520634	664.7540645	681.0136252	708.5399089	753.6116714	761.7535208	778.6666260	865.1903044	885.2717866	900.3376955
3091	412.7006864	442.5888705	489.9442341	509.8951995	559.8033247	619.7508976	664.7528988	681.0124595	708.5387432	753.6105057	761.7523550	778.6654603	865.1891387	885.2706209	900.3365298
3092	412.6995207	442.5877048	489.9430684	509.8940338	559.8021590	619.7497319	664.7517331	681.0112937	708.5375774	753.6093400	761.7511893	778.6642946	865.1879730	885.2694552	900.3353641
3093	412.6983550	442.5865391	489.9419027	509.8928681	559.8009933	619.7485662	664.7505674	681.0101280	708.5364117	753.6081743	761.7500236	778.6631289	865.1868073	885.2682895	900.3341984
3094	412.6971892	442.5853734	489.9407370	509.8917024	559.7998276	619.7474005	664.7494017	681.0089623	708.5352460	753.6070086	761.7488579	778.6619632	865.1856416	885.2671238	900.3330327
3095	412.6960235	442.5842077	489.9395713	509.8905366	559.7986619	619.7462348	664.7482360	681.0077966	708.5340803	753.6058429	761.7476922	778.6607974	865.1844759	885.2659581	900.3318670
3096	412.6948578	442.5830420	489.9384056	509.8893709	559.7974962	619.7450691	664.7470703	681.0066309	708.5329146	753.6046772	761.7465265	778.6596317	865.1833102	885.2647923	900.3307013
3097	412.6936921	442.5818763	489.9372399	509.8882052	559.7963305	619.7439034	664.7459046	681.0054652	708.5317489	753.6035115	761.7453608	778.6584660	865.1821445	885.2636266	900.3295355
3098	412.6925264	442.5807106	489.9360742	509.8870395	559.7951647	619.7427377	664.7447389	681.0042995	708.5305832	753.6023458	761.7441951	778.6573003	865.1809787	885.2624609	900.3283698
3099	412.6913607	442.5795449	489.9349084	509.8858738	559.7939990	619.7415720	664.7435731	681.0031338	708.5294175	753.6011800	761.7430294	778.6561346	865.1798130	885.2612952	900.3272041
3100	412.6901950	442.5783791	489.9337427	509.8847081	559.7928333	619.7404063	664.7424074	681.0019681	708.5282518	753.6000143	761.7418637	778.6549689	865.1786473	885.2601295	900.3260384
3101	412.6890293	442.5772134	489.9325770	509.8835424	559.7916676	619.7392405	664.7412417	681.0008024	708.5270861	753.5988486	761.7406979	778.6538032	865.1774816	885.2589638	900.3248727
3102	412.6878636	442.5760477	489.9314113	509.8823767	559.7905019	619.7380748	664.7400760	680.9996366	708.5259203	753.5976829	761.7395322	778.6526375	865.1763159	885.2577981	900.3237070
3103	412.6866979	442.5748820	489.9302456	509.8812110	559.7893362	619.7369091	664.7389103	680.9984709	708.5247546	753.5965172	761.7383665	778.6514718	865.1751502	885.2566324	900.3225413
3104	412.6855321	442.5737163	489.9290799	509.8800453	559.7881705	619.7357434	664.7377446	680.9973052	708.5235889	753.5953515	761.7372008	778.6503061	865.1739845	885.2554667	900.3213756
3105	412.6843664	442.5725506	489.9279142	509.8788795	559.7870048	619.7345777	664.7365789	680.9961395	708.5224232	753.5941858	761.7360351	778.6491403	865.1728188	885.2543010	900.3202099
3106	412.6832007	442.5713849	489.9267485	509.8777138	559.7858391	619.7334120	664.7354132	680.9949738	708.5212575	753.5930201	761.7348694	778.6479746	865.1716531	885.2531352	900.3190442
3107	412.6820350	442.5702192	489.9255828	509.8765481	559.7846734	619.7322463	664.7342475	680.9938081	708.5200918	753.5918544	761.7337037	778.6468089	865.1704874	885.2519695	900.3178784
3108	412.6808693	442.5690535	489.9244171	509.8753824	559.7835076	619.7310806	664.7330818	680.9926424	708.5189261	753.5906887	761.7325380	778.6456432	865.1693216	885.2508038	900.3167127
3109	412.6797036	442.5678878	489.9232513	509.8742167	559.7823419	619.7299149	664.7319160	680.9914767	708.5177604	753.5895229	761.7313723	778.6444775	865.1681559	885.2496381	900.3155470
3110	412.6785379	442.5667220	489.9220856	509.8730510	559.7811762	619.7287492	664.7307503	680.9903110	708.5165947	753.5883572	761.7302066	778.6433118	865.1669902	885.2484724	900.3143813
3111	412.6773722	442.5655563	489.9209199	509.8718853	559.7800105	619.7275834	664.7295846	680.9891453	708.5154290	753.5871915	761.7290408	778.6421461	865.1658245	885.2473067	900.3132156
3112	412.6762065	442.5643906	489.9197542	509.8707196	559.7788448	619.7264177	664.7284189	680.9879795	708.5142632	753.5860258	761.7278751	778.6409804	865.1646588	885.2461410	900.3120499
3113	412.6750408	442.5632249	489.9185885	509.8695539	559.7776791	619.7252520	664.7272532	680.9868138	708.5130975	753.5848601	761.7267094	778.6398147	865.1634931	885.2449753	900.3108842
3114	412.6738750	442.5620592	489.9174228	509.8683882	559.7765134	619.7240863	664.7260875	680.9856481	708.5119318	753.5836944	761.7255437	778.6386490	865.1623274	885.2438096	900.3097185
3115	412.6727093	442.5608935	489.9162571	509.8672224	559.7753477	619.7229206	664.7249218	680.9844824	708.5107661	753.5825287	761.7243780	778.6374832	865.1611617	885.2426439	900.3085528
3116	412.6715436	442.5597278	489.9150914	509.8660567	559.7741820	619.7217549	664.7237561	680.9833167	708.5096004	753.5813630	761.7232123	778.6363175	865.1599960	885.2414781	900.3073871
3117	412.6703779	442.5585621	489.9139257	509.8648910	559.7730163	619.7205892	664.7225904	680.9821510	708.5084347	753.5801973	761.7220466	778.6351518	865.1588303	885.2403124	900.3062213
3118	412.6692122	442.5573964	489.9127600	509.8637253	559.7718505	619.7194235	664.7214247	680.9809853	708.5072690	753.5790316	761.7208809	778.6339861	865.1576645	885.2391467	900.3050556
3119	412.6680465	442.5562306	489.9115942	509.8625596	559.7706848	619.7182578	664.7202589	680.9798196	708.5061033	753.5778658	761.7197152	778.6328204	865.1564988	885.2379810	900.3038899
3120	412.6668808	442.5550649	489.9104285	509.8613939	559.7695191	619.7170921	664.7190932	680.9786539	708.5049376	753.5767001	761.7185495	778.6316547	865.1553331	885.2368153	900.3027242
3121	412.6657151	442.5538992	489.9092628	509.8602282	559.7683534	619.7159263	664.7179275	680.9774882	708.5037719	753.5755344	761.7173837	778.6304890	865.1541674	885.2356496	900.3015585
3122	412.6645494	442.5527335	489.9080971	509.8590625	559.7671877	619.7147606	664.7167618	680.9763224	708.5026061	753.5743687	761.7162180	778.6293233	865.1530017	885.2344839	900.3003928
3123	412.6633837	442.5515678	489.9069314	509.8578968	559.7660220	619.7135949	664.7155961	680.9751567	708.5014404	753.5732030	761.7150523	778.6281576	865.1518360	885.2333182	900.2992271
