product	index	patch	flh.mean	flh.stdev	flh.cvar	flh.min	flh.max	flh.p10	flh.p50	flh.p90	flh.skewness	flh.count	mci.mean	mci.stdev	mci.cvar	mci.min	mci.max	mci.p10	mci.p50	mci.p90	mci.skewness	mci.count	red.mean	red.stdev	red.cvar	red.min	red.max	red.p10	red.p50	red.p90	red.skewness	red.count	green.mean	green.stdev	green.cvar	green.min	green.max	green.p10	green.p50	green.p90	green.skewness	green.count	blue.mean	blue.stdev	blue.cvar	blue.min	blue.max	blue.p10	blue.p50	blue.p90	blue.skewness	blue.count	coast_dist.mean	coast_dist.stdev	coast_dist.cvar	coast_dist.min	coast_dist.max	coast_dist.p10	coast_dist.p50	coast_dist.p90	coast_dist.skewness	coast_dist.count	flh_hg_pixels	valid_pixels	fractal_index	clumpiness	index	patch	flag	ab_cyano	ab_coco	ab_float	ab_case_1	ab_coastal	ab_susp_mat
MER_RR__1PRACR20090502_102011_000026382078_00366_37494_0000.N1.fex	42	x03y53	2.086325434637964E-4	1.2556473267915177E-4	0.6018463399548248	-9.415337699465454E-4	0.003846475388854742	5.908533159981744E-5	1.9000745703579014E-4	3.6768748441318166E-4	0.15151515151515152	34047	-0.001455103626950124	2.936970152836759E-4	-0.20183924350409363	-0.00408337963744998	7.4476316513028E-5	-0.001874518661907132	-0.00140351154212226	-0.001143645544999572	-0.28888888888888886	34047	-1.8067133095967014	0.052709912785444554	-0.029174475278100753	-1.894561529159546	-1.5641018152236938	-1.8622900727204978	-1.8190463210921735	-1.727395384805277	0.3588516746411483	34047	-1.7835888845873438	0.051668591281902924	-0.028968890604998986	-1.869310975074768	-1.542189121246338	-1.8386433012783527	-1.7951974300667644	-1.705750048160553	0.34615384615384615	34047	-0.9865741708623419	0.026236353163822085	-0.026593391494214257	-1.0885860919952393	-0.8306843042373657	-1.0110140698961914	-0.9948952081613243	-0.9485534806735814	0.4838709677419355	34047	300.0	0.0	0.0	300.0	300.0	300.0	300.0	300.0	NaN	34047	0.0074	0.66035	1.2225459896983075	0.42273805662279573	42	x03y53	0	0	0	0	0	0	0
MER_RR__1PRACR20090502_102011_000026382078_00366_37494_0000.N1.fex	43	x04y53	3.77823919608651E-4	1.6102456960121863E-4	0.42618945292825144	-7.457910687662661E-4	0.0016890998231247067	1.8155995451252238E-4	3.5751886662183097E-4	5.953011802830588E-4	0.14942528735632185	33979	-0.0016933165117847477	3.2594947816941906E-4	-0.1924917615229948	-0.00315114576369524	8.432586910203099E-4	-0.0021759493636182015	-0.0016298393795750599	-0.0013333796739516401	-0.2962962962962963	33979	-1.7969295037824569	0.05383577158432453	-0.02995986847063428	-1.8940722942352295	-1.6088733673095703	-1.8595364866778255	-1.8027195129543543	-1.718608110677451	0.19367588932806323	33979	-1.7738872721342689	0.05324349472973613	-0.030015151225295012	-1.867368221282959	-1.5870721340179443	-1.835615930147469	-1.7792282407172024	-1.6965627931058407	0.1889763779527559	33979	-0.9931327272880274	0.025786369305001618	-0.025964675814699117	-1.09018075466156	-0.8750792741775513	-1.020020701456815	-0.9990146975032985	-0.9553222092799842	0.35064935064935066	33979	300.0	0.0	0.0	300.0	300.0	300.0	300.0	300.0	NaN	33979	0.00865	0.6585	1.2237644770577314	0.42218441277619967	43	x04y53	0	0	0	0	0	0	0
MER_RR__1PRACR20090502_102011_000026382078_00366_37494_0000.N1.fex	44	x00y54	3.9235647156216086E-4	2.730175591559762E-4	0.6958405912586615	-0.003645107615739107	0.0019015291472896934	1.248720591320307E-4	2.982044579766807E-4	8.073683795828401E-4	0.49206349206349204	25832	-0.0020274184940623713	6.962331244078257E-4	-0.34340868767196264	-0.00534347677603364	-6.221584626473486E-4	-0.0031395801414646485	-0.0017563814168397585	-0.001396749748437287	-0.5873015873015873	25832	-1.629471866250699	0.07792166862897798	-0.04782019882814565	-1.7412350177764893	-1.311417818069458	-1.713531956076622	-1.6556073725223541	-1.5070182234048843	0.43902439024390244	25832	-1.601653401144298	0.07637918174954575	-0.04768770927279073	-1.7134431600570679	-1.2834481000900269	-1.6848888006061316	-1.6261004135012627	-1.4816489480435848	0.4214876033057851	25832	-0.7414013412173961	0.046585916754667396	-0.06283495074094737	-0.8459520936012268	-0.5149003267288208	-0.7981047679204494	-0.7457313438644633	-0.6746069408254698	0.1518324607329843	25832	300.0	0.0	0.0	300.0	300.0	300.0	300.0	300.0	NaN	25832	0.09875	0.496275	1.2306410355786372	0.7360668097405989	44	x00y54	0	0	0	0	0	0	0
MER_RR__1PRACR20090502_102011_000026382078_00366_37494_0000.N1.fex	45	x01y54	3.158259229743475E-4	2.447586194120516E-4	0.7749795112034921	-0.0010763424215838313	0.0015051531372591853	7.322981946344953E-5	2.3457329189113807E-4	6.833098245806468E-4	0.47107438016528924	18369	-0.001808253912584877	6.519704058688616E-4	-0.36055246518829753	-0.004727069288492203	0.0020892738830298185	-0.002849912282272271	-0.0015718479376118921	-0.0012390186811899184	-0.5867768595041323	18369	-1.6917217352594196	0.09198154691502121	-0.05437155827575636	-1.8279002904891968	-1.3658891916275024	-1.795415135100484	-1.7123975157737732	-1.547264642547816	0.33090909090909093	18369	-1.6645512091158987	0.09077236782899736	-0.05453263758536437	-1.8016822338104248	-1.3385908603668213	-1.7682166462764144	-1.6841004397720098	-1.5221993541345	0.3161764705882353	18369	-0.8155961957992311	0.05856589105438169	-0.07180745981409456	-0.9282769560813904	-0.6018823385238647	-0.892577544786036	-0.8179912747582421	-0.7357551308814436	0.04878048780487805	18369	300.0	0.0	0.0	300.0	300.0	300.0	300.0	300.0	NaN	18369	0.03685	0.337925	1.2601937496579279	0.7805410756089696	45	x01y54	0	0	0	0	0	0	0
MER_RR__1PRACR20090502_102011_000026382078_00366_37494_0000.N1.fex	46	x02y54	2.3036683760396053E-4	1.6365511814127602E-4	0.7104109247817465	-0.004232147708535194	0.0013217795640230179	8.516294474247843E-5	1.8279057258041576E-4	4.4313091348158196E-4	0.45454545454545453	27023	-0.0014581049729541422	3.991024726953123E-4	-0.2737131277227076	-0.004274551756680012	-5.211759707890451E-4	-0.0020020000113163405	-0.0013202344877072392	-0.0011882798702345099	-0.6756756756756757	27023	-1.8006818795836759	0.06857646583756064	-0.03808360966758646	-1.8821197748184204	-1.420467495918274	-1.8523648427799344	-1.8280198983848095	-1.7017868533730507	0.6766467065868264	27023	-1.777273853521376	0.06882436131372444	-0.0387246800358652	-1.8607945442199707	-1.397263765335083	-1.8318238705396652	-1.8028531968593597	-1.678822500165552	0.621301775147929	27023	-0.9377203686061791	0.04695508068306832	-0.05007364909099929	-1.0050545930862427	-0.6572506427764893	-0.9805996278300881	-0.9527481396216899	-0.8732695025391877	0.4810126582278481	27023	300.0	0.0	0.0	300.0	300.0	300.0	300.0	300.0	NaN	27023	0.0171	0.589725	1.125393941641022	0.8351815381970873	46	x02y54	0	0	0	0	0	0	0
MER_RR__1PRACR20090502_102011_000026382078_00366_37494_0000.N1.fex	47	x03y54	2.111151473614759E-4	1.2560942078963021E-4	0.5949806177316073	-0.001707647810690105	0.0014642735477536917	8.275311233774119E-5	1.8807081369232037E-4	3.5534010407900496E-4	0.22727272727272727	33765	-0.00145849734531749	2.9878000273135985E-4	-0.20485467710352295	-0.0034699684474617243	0.0037990885321050882	-0.0018230727255286183	-0.001382954041218909	-0.0012267828951735282	-0.47619047619047616	33765	-1.8263978130425882	0.048128646043157815	-0.026351677438214028	-1.9001091718673706	-1.5426619052886963	-1.862409655470401	-1.8442580364644527	-1.7632738901302218	0.6338028169014085	33765	-1.8051752028457464	0.047515516648022296	-0.026321831018461278	-1.8788371086120605	-1.5191478729248047	-1.8409011345356703	-1.8233381835743785	-1.7425486091524363	0.6428571428571429	33765	-0.9880764084252109	0.029216270125060805	-0.029568836859110405	-1.09123957157135	-0.7740321755409241	-1.017513633822091	-0.9945904430933297	-0.9493636073311791	0.32727272727272727	33765	300.0	0.0	0.0	300.0	300.0	300.0	300.0	300.0	NaN	33765	0.01595	0.750025	1.110369777303324	0.7136840120205463	47	x03y54	0	0	0	0	0	0	0
MER_RR__1PRACR20090502_102011_000026382078_00366_37494_0000.N1.fex	48	x04y54	2.73796293134647E-4	1.5922368863236687E-4	0.5815407024304166	-0.002697400050237775	0.007643815129995346	8.988060380943352E-5	2.5146209100057604E-4	4.3324126409061137E-4	0.058823529411764705	37488	-0.0014259808561482262	3.20585175674894E-4	-0.22481730683316423	-0.010177875868976116	0.0064199501648545265	-0.0018141275941161439	-0.0013602807885035872	-0.0011657750146696344	-0.4	37488	-1.8508062050465282	0.048734253036620434	-0.026331364625717408	-1.9152729511260986	-1.5898098945617676	-1.8904818198643625	-1.8656906886026263	-1.7900459547527134	0.5063291139240507	37488	-1.8275097519305632	0.047795901310807666	-0.0261535684065798	-1.8891760110855103	-1.5670875310897827	-1.865900085773319	-1.8426241604611278	-1.7677637520246208	0.5256410256410257	37488	-1.010015382311814	0.024995775120905537	-0.024747915287877058	-1.0700151920318604	-0.8572542071342468	-1.0301225073635578	-1.0184871410019696	-0.9790100051322952	0.5447154471544715	37488	300.0	0.0	0.0	300.0	300.0	300.0	300.0	300.0	NaN	37488	0.038	0.851575	1.0910716191696017	0.4583544157582679	48	x04y54	0	0	0	0	0	0	0
MER_RR__1PRACR20090502_102011_000026382078_00366_37494_0000.N1.fex	49	x01y55	2.803646683839482E-4	2.2762680158144543E-4	0.8118954606281547	-8.276265580207109E-4	0.0023710073437541723	7.823655869287904E-5	2.094305273203645E-4	5.905177695240127E-4	0.4878048780487805	20500	-0.0016757702212676908	6.003708226196215E-4	-0.35826559930480895	-0.005317141301929951	0.0012545420322567225	-0.002544712395319948	-0.0014793809173170303	-0.0012226745370753633	-0.6116504854368932	20500	-1.7273113128499318	0.08318558413212028	-0.048158999199090766	-1.818773627281189	-1.3273929357528687	-1.8014985248446465	-1.7554315850138664	-1.5999556630849838	0.5428571428571428	20500	-1.700729029149549	0.08259301873122069	-0.048563302745835646	-1.7918034791946411	-1.301743507385254	-1.7755319566931576	-1.727674537571147	-1.5745307963807136	0.5238095238095238	20500	-0.8392913254034194	0.05383853397806991	-0.0641476116200671	-0.9183616042137146	-0.545425295829773	-0.8950530849397182	-0.8520780025282875	-0.7639426640234888	0.34444444444444444	20500	300.0	0.0	0.0	300.0	300.0	300.0	300.0	300.0	NaN	20500	0.06475	0.44155	1.136628049078555	0.875562778824331	49	x01y55	0	0	0	0	0	0	0
MER_RR__1PRACR20090502_102011_000026382078_00366_37494_0000.N1.fex	50	x02y55	4.093437052160722E-4	2.5040552480421635E-4	0.6117243812801266	-1.5004616579972208E-4	0.0023165286984294653	1.7272827932401924E-4	3.172541502749482E-4	7.893719953813161E-4	0.53125	13653	-0.0019400293358290848	6.490269963519785E-4	-0.3345449392777416	-0.004864723887294531	-4.52986394520849E-4	-0.0029690554333683394	-0.0016765542147822998	-0.001374970597112224	-0.6216216216216216	13653	-1.7498085190330799	0.08545909132359818	-0.048839110333524775	-1.8575698137283325	-1.3691543340682983	-1.8318135286681354	-1.7822088315151632	-1.6143160103820264	0.543859649122807	13653	-1.7254603353863682	0.08394880210344371	-0.048652988644126524	-1.8315080404281616	-1.3407862186431885	-1.8065885729156435	-1.7557911968324333	-1.5928562169428915	0.5246636771300448	13653	-0.8996240648124578	0.051672685022091214	-0.05743808668886962	-1.0169761180877686	-0.6202972531318665	-0.9588688624789938	-0.9077344775432721	-0.8302581367315724	0.20481927710843373	13653	300.0	0.0	0.0	300.0	300.0	300.0	300.0	300.0	NaN	13653	0.0283	0.233125	1.3124677431246774	0.7793331104803368	50	x02y55	0	0	0	0	0	0	0
MER_RR__1PRACR20090502_102011_000026382078_00366_37494_0000.N1.fex	51	x03y55	3.6207356728845485E-4	2.1779389981390235E-4	0.6015183639196491	-0.00130845932289958	0.001573411631397903	1.493621168719983E-4	2.900784720623051E-4	6.953415750103886E-4	0.4845360824742268	20299	-0.001884130509926328	5.81922932517116E-4	-0.308854895906266	-0.004481936804950237	0.0026392575819045305	-0.002812906870531151	-0.0016445859164377907	-0.001380322843488102	-0.6310679611650486	20299	-1.7858103050892697	0.07748076975241547	-0.04338689811096276	-1.8828953504562378	-1.472038984298706	-1.857216827571392	-1.8195014970842749	-1.659010729053989	0.6194331983805668	20299	-1.7626737080170434	0.07654015060509992	-0.04342275615559352	-1.8578011989593506	-1.4484484195709229	-1.83381568454206	-1.7946393443271518	-1.6379339834675193	0.6	20299	-0.9578519863967002	0.04694526576921009	-0.04901098127468666	-1.06175696849823	-0.7271768450737	-1.0088253474095836	-0.9696167391957715	-0.8866251851432025	0.3582887700534759	20299	300.0	0.0	0.0	300.0	300.0	300.0	300.0	300.0	NaN	20299	0.0218	0.381975	1.2442872687704027	0.7786066837693666	51	x03y55	0	0	0	0	0	0	0
MER_RR__1PRACR20090502_102011_000026382078_00366_37494_0000.N1.fex	52	x04y55	4.069133727750773E-4	2.402544242732117E-4	0.5904313801110024	-6.287985015660524E-4	0.0016585636185482144	1.6194973136407498E-4	3.585199135613948E-4	7.15920244829249E-4	0.2903225806451613	26538	-0.0017767426324057792	5.632304735537068E-4	-0.31700172173561836	-0.004854809958487749	9.40858910780662E-7	-0.0025502250978864938	-0.0016018362663633434	-0.0013173196169063983	-0.5384615384615384	26538	-1.8254539964067755	0.06992586147581115	-0.03830601133386721	-1.8970232009887695	-1.4740710258483887	-1.8788494747132063	-1.8548931991681457	-1.7235467229038477	0.6914893617021277	26538	-1.8024942576233844	0.0695582370106974	-0.03858999090649585	-1.8703984022140503	-1.449021577835083	-1.854761371621862	-1.8325403281487525	-1.7008600705303252	0.7112299465240641	26538	-0.9905562806829301	0.04562619060285044	-0.04606117945301793	-1.0433571338653564	-0.7291666269302368	-1.0249475338496268	-1.0108335071709007	-0.9255356937646866	0.7160493827160493	26538	300.0	0.0	0.0	300.0	300.0	300.0	300.0	300.0	NaN	26538	0.031	0.5953	1.1014000528321823	0.8676386584021085	52	x04y55	0	0	0	0	0	0	0
MER_RR__1PRACR20090502_102011_000026382078_00366_37494_0000.N1.fex	53	x00y56	2.521712679770925E-4	1.9598702864573163E-4	0.7771980932559506	-0.001202352694235742	0.003473082557320595	4.869150393460586E-5	2.1306227449713333E-4	4.778818492923165E-4	0.23404255319148937	31440	-0.0016841550228288524	4.6124316679974114E-4	-0.2738721557977467	-0.004260158631950617	-1.8238426491734572E-5	-0.002255188534839192	-0.0015841035023349548	-0.0012527034862834796	-0.33884297520661155	31440	-1.6514718057241726	0.06114471748653954	-0.03702437866308441	-1.8098175525665283	-1.3724346160888672	-1.712431508116424	-1.663738485891372	-1.5680609685368836	0.3254437869822485	31440	-1.6249365803356652	0.060627167952909795	-0.03731048256688637	-1.7879369258880615	-1.3482052087783813	-1.68659250671044	-1.6359202971216291	-1.543164388043806	0.2934131736526946	31440	-0.7477424279158664	0.0407719913689434	-0.05452678602521526	-0.9116045832633972	-0.5833025574684143	-0.7993919767905027	-0.7493772150482982	-0.6980800235178322	0.012658227848101266	31440	300.0	0.0	0.0	300.0	300.0	300.0	300.0	300.0	NaN	31440	0.0514	0.68345	1.1299726306409523	0.7643856110369307	53	x00y56	0	0	0	0	0	0	0
MER_RR__1PRACR20090502_102011_000026382078_00366_37494_0000.N1.fex	54	x01y56	1.5849738117661304E-4	1.3239933990589762E-4	0.8353408676094498	-0.0012102900072932243	0.002256938721984625	2.2201455067261122E-5	1.373242839690647E-4	2.863067684302223E-4	0.1282051282051282	38523	-0.0013736358350356038	3.017169031655396E-4	-0.2196483925870493	-0.004061345476657152	0.0020615116227418184	-0.0016098108958431112	-0.001334760674581048	-0.0011075452744080394	-0.09523809523809523	38523	-1.7587019321105855	0.05048897141780868	-0.028708088901237404	-1.8315109014511108	-1.456780195236206	-1.8102859200444072	-1.766372165409848	-1.714407555758953	0.08396946564885496	38523	-1.7338350635047246	0.05016820700352618	-0.028934820883203042	-1.8077354431152344	-1.434868574142456	-1.7858877750113606	-1.7414641832001507	-1.6897580353543162	0.07575757575757576	38523	-0.8618658560878207	0.038415245287204226	-0.04457218604943768	-0.9676522612571716	-0.6850457787513733	-0.9102478194981813	-0.8644346592482179	-0.8158616700675339	0.029239766081871343	38523	300.0	0.0	0.0	300.0	300.0	300.0	300.0	300.0	NaN	38523	0.04775	0.911775	1.0530948177380828	0.4816539184036729	54	x01y56	0	0	0	0	0	0	0
MER_RR__1PRACR20090502_102011_000026382078_00366_37494_0000.N1.fex	55	x02y56	1.7133296871590497E-4	1.4596855028993312E-4	0.8519583322691983	-8.308533579111099E-4	0.0033789630979299545	2.4265609681606293E-5	1.4760007616132498E-4	3.1204603146761656E-4	0.14285714285714285	30978	-0.0012989585158451897	3.588904156783038E-4	-0.2762908986702978	-0.004353099502623081	4.0170352440327406E-4	-0.0016692360752585955	-0.0012513334654613573	-9.820184502586926E-4	-0.21621621621621623	30978	-1.822031465384226	0.04873889245013488	-0.02674975343516196	-1.9315611124038696	-1.4843660593032837	-1.859940029680729	-1.8354840502142906	-1.7691035345196724	0.46153846153846156	30978	-1.7978130853948149	0.04750483212030967	-0.026423676914042044	-1.9110794067382812	-1.4597089290618896	-1.8361448547802866	-1.8105789488181472	-1.746223392430693	0.43137254901960786	30978	-0.9447194502393581	0.027826192613143282	-0.029454450848972275	-1.10194993019104	-0.7450237274169922	-0.9792565479874611	-0.9471889594569802	-0.9151213709264994	0.0	30978	300.0	0.0	0.0	300.0	300.0	300.0	300.0	300.0	NaN	30978	0.02445	0.697725	1.0978180054953937	0.818121380387716	55	x02y56	0	0	0	0	0	0	0
MER_RR__1PRACR20090502_102011_000026382078_00366_37494_0000.N1.fex	56	x03y56	1.906143691562628E-4	2.1387303502821904E-4	1.1220194782529178	-0.003394737606868148	0.002943638479337096	-2.7160294848727062E-6	1.2108037844882347E-4	4.8008996145654237E-4	0.48717948717948717	21319	-0.0014176029224449037	5.706458102658614E-4	-0.4025427721901723	-0.005429914221167564	0.0018804024439305067	-0.0022602066046601976	-0.001203637399157742	-9.751900033734273E-4	-0.6444444444444445	21319	-1.8307164920316408	0.07851200192662672	-0.04288594234462699	-1.950797200202942	-1.4096404314041138	-1.8894942849874496	-1.866241455078125	-1.705585539340973	0.7471264367816092	21319	-1.806023438784607	0.0775839439665288	-0.042958436917485514	-1.9301239252090454	-1.3835569620132446	-1.863938082009554	-1.8404527828097343	-1.6824607700109482	0.7411764705882353	21319	-0.9757495832921913	0.044734133563176647	-0.04584591613377186	-1.1326531171798706	-0.6754891276359558	-1.0130047292914242	-0.9924680656986311	-0.909428512910381	0.603448275862069	21319	300.0	0.0	0.0	300.0	300.0	300.0	300.0	300.0	NaN	21319	0.02805	0.4335	1.1836158192090396	0.8247598672293655	56	x03y56	0	0	0	0	0	0	0
MER_RR__1PRACR20090502_102011_000026382078_00366_37494_0000.N1.fex	57	x00y57	1.0391026022375698E-4	1.2038573825674121E-4	1.1585548722282715	-4.300599393900484E-4	0.0028020022436976433	-3.2364787955430074E-5	9.388764107143288E-5	2.3276531300098213E-4	0.047619047619047616	10922	-0.0013477180671767027	2.3792739786520823E-4	-0.17654092770577437	-0.0041980319656431675	-1.0809511877596378E-4	-0.0016098688047350151	-0.0013143069622856274	-0.0011146030146846897	-0.1935483870967742	10922	-1.6372331767875992	0.06143393365796873	-0.037523020256960415	-1.8177651166915894	-1.3021320104599	-1.7029561828821898	-1.6505871955305338	-1.544842124916613	0.3375796178343949	10922	-1.6108147202121392	0.06148153703336946	-0.038167975659716184	-1.7965433597564697	-1.27286958694458	-1.6758529199287295	-1.6247129030525684	-1.5193644682876766	0.3464052287581699	10922	-0.7389772852776669	0.04616520996745323	-0.062471757775486816	-0.957179069519043	-0.4908179044723511	-0.7923131107818335	-0.7385722734034061	-0.6820988510735333	0.024793388429752067	10922	300.0	0.0	0.0	300.0	300.0	300.0	300.0	300.0	NaN	10922	0.0043	0.208525	1.2349811978354581	0.8592142377297124	57	x00y57	0	0	0	0	0	0	0
MER_RR__1PRACR20090502_102011_000026382078_00366_37494_0000.N1.fex	58	x01y57	6.44196830012736E-5	1.4716605097569923E-4	2.2844889033805043	-0.012370194308459759	0.0033259408082813025	-4.627572070603492E-5	4.569382099361974E-5	1.6831987659315928E-4	0.14285714285714285	18599	-0.0011619487617366498	1.96618209984183E-4	-0.16921418263772425	-0.003130174707621336	0.0010047678370028734	-0.0013857458216079976	-0.0011192358529115154	-9.900188983920089E-4	-0.3469387755102041	18599	-1.734767647050795	0.061928959833417695	-0.03569870578270266	-1.984119176864624	-1.4557809829711914	-1.796311459504068	-1.749875485431403	-1.6456525214016438	0.3835616438356164	18599	-1.7101179768150956	0.06224820486508127	-0.03639994766969915	-1.9682265520095825	-1.4292253255844116	-1.7724175127223134	-1.7250443580560386	-1.620823417790234	0.375	18599	-0.8484800590726106	0.05044532921158412	-0.05945375931017272	-1.1620346307754517	-0.6349118947982788	-0.9005323359742761	-0.8511145794764161	-0.7831651642918587	0.15789473684210525	18599	300.0	0.0	0.0	300.0	300.0	300.0	300.0	300.0	NaN	18599	0.00745	0.380375	1.1803146212692597	0.8610948296034334	58	x01y57	0	0	0	0	0	0	0
MER_RR__1PRACR20090502_102011_000026382078_00366_37494_0000.N1.fex	59	x02y57	8.024618757637788E-5	1.0170107447582558E-4	1.2673633171548124	-0.0017695326823741198	0.004971890710294247	-1.8342621388001135E-5	6.0658433994831285E-5	1.791600170690799E-4	0.2	12215	-0.001100248279684439	2.0074703969800607E-4	-0.18245612686218612	-0.004117320757359266	0.003797078737989068	-0.0013349146847758675	-0.0010566740775175276	-9.330115854027099E-4	-0.38461538461538464	12215	-1.793236974483138	0.05944579570980664	-0.03314999442666556	-1.98789644241333	-1.5401301383972168	-1.852342190220952	-1.8086150120943785	-1.7054188717156649	0.40476190476190477	12215	-1.769952885137438	0.05896404288968319	-0.03331390535014416	-1.9711087942123413	-1.5137475728988647	-1.8290766961872578	-1.7844125144183636	-1.6834714636206627	0.38650306748466257	12215	-0.9296472611751337	0.049044248219155366	-0.05275576045602532	-1.170676589012146	-0.7269576787948608	-0.9808827582746744	-0.9288844484835863	-0.8725529462099075	0.04	12215	300.0	0.0	0.0	300.0	300.0	300.0	300.0	300.0	NaN	12215	0.00155	0.237	1.2214831239221482	0.8599948419328539	59	x02y57	0	0	0	0	0	0	0
MER_RR__1PRACR20090502_102011_000026382078_00366_37494_0000.N1.fex	60	x04y57	2.316515150288886E-4	1.738247922955316E-4	0.7503719208305389	-0.0032297412399202585	0.005230286158621311	2.5386489596712636E-5	2.0714489073725417E-4	4.054267828905722E-4	0.043478260869565216	23148	-0.0013633873061226064	3.679791959368889E-4	-0.2699007056060982	-0.004379106219857931	0.007422199007123709	-0.0018436695499985944	-0.0012674339432123816	-0.001059989124769345	-0.47058823529411764	23148	-1.8348804111099224	0.06503416196559807	-0.03544327007461962	-2.065058708190918	-1.5298200845718384	-1.8925696986261755	-1.855981120839715	-1.7368068960495293	0.5302013422818792	23148	-1.8108911916693426	0.06441012314284031	-0.03556819064510707	-2.048860788345337	-1.509024977684021	-1.868564062518999	-1.8306068570818752	-1.7146265071351081	0.5068493150684932	23148	-0.9934789814210737	0.043746666903895705	-0.044033812211427374	-1.262044906616211	-0.7721286416053772	-1.026655451161787	-1.0017768908292055	-0.9357530191773549	0.45263157894736844	23148	300.0	0.0	0.0	300.0	300.0	300.0	300.0	300.0	NaN	23148	0.04015	0.497725	1.1388840830449827	0.8595349523707734	60	x04y57	0	0	0	0	0	0	0
MER_RR__1PRACR20090502_102011_000026382078_00366_37494_0000.N1.fex	61	x03y58	1.5005311969663228E-4	1.3116980023638867E-4	0.8741557689808737	-3.3254624577239156E-4	0.00389873911626637	1.4551381582350587E-5	1.3025059070059797E-4	3.0379940437796904E-4	0.2	14055	-0.0013460986718035733	3.011798686898011E-4	-0.2237427872105873	-0.0037379299756139517	-1.0320440924260765E-4	-0.001757288504876442	-0.0012745515155927478	-0.0010615793144381769	-0.3877551020408163	14055	-1.7743478483680488	0.06952303012044071	-0.03918230023745587	-1.9653501510620117	-1.4694836139678955	-1.8452574741095304	-1.7900535822845995	-1.673834862653166	0.3559322033898305	14055	-1.7503201125822438	0.06945800327697137	-0.039683028708674385	-1.9467377662658691	-1.445290446281433	-1.8213759362697601	-1.7655507463496178	-1.6499828093219548	0.3485714285714286	14055	-0.9563957049896709	0.053418898183909776	-0.05585438945952471	-1.2070879936218262	-0.694698691368103	-1.0089374431408942	-0.9609009460546076	-0.8878454400692135	0.2066115702479339	14055	300.0	0.0	0.0	300.0	300.0	300.0	300.0	300.0	NaN	14055	0.00235	0.26475	1.2416213119450015	0.8270451550267608	61	x03y58	0	0	0	0	0	0	0
MER_RR__1PRACR20090502_102011_000026382078_00366_37494_0000.N1.fex	62	x04y58	2.5096833740168506E-4	1.7142122511341247E-4	0.6830392506407923	-0.0031156844925135374	0.0018529704539105296	2.8542465770442504E-5	2.6144816638407065E-4	4.4583184603652626E-4	-0.11627906976744186	13958	-0.0014568586966896158	3.200218430371722E-4	-0.21966567091533995	-0.003017641603946686	2.5671214098110795E-4	-0.0018792920598116325	-0.0014188360644311615	-0.0010862845122119325	-0.16129032258064516	13958	-1.784830081999211	0.06219481708361941	-0.03484635188014884	-1.9532705545425415	-1.5582352876663208	-1.8475677585229278	-1.8020461164414883	-1.689399341121316	0.424390243902439	13958	-1.7608906608851542	0.06205172820836732	-0.035238830886396726	-1.9338423013687134	-1.5350394248962402	-1.8240157279651612	-1.7772810158785433	-1.6658966187387705	0.4088669950738916	13958	-0.9702154833533589	0.04218659679729253	-0.043481677545984795	-1.1587239503860474	-0.819098711013794	-1.0081479165237397	-0.9776347114238888	-0.9106383263133466	0.3741496598639456	13958	300.0	0.0	0.0	300.0	300.0	300.0	300.0	300.0	NaN	13958	0.0044	0.25775	1.2582200158284769	0.8190940213248736	62	x04y58	0	0	0	0	0	0	0
MER_RR__1PRACR20090502_102011_000026382078_00366_37494_0000.N1.fex	63	x00y60	1.38641815158418E-4	1.1320812575428794E-4	0.8165510933691364	-6.953607080504298E-4	0.0019554414320737123	-1.5960854398144875E-6	1.2783761280843464E-4	2.831580507063336E-4	0.09090909090909091	13630	-0.0014940275813968608	2.0787662481412962E-4	-0.13913841176865868	-0.0027018103282898664	8.967721369117498E-4	-0.0017810792678574217	-0.0014647976058768108	-0.0012539431645564036	-0.2	13630	-1.55198143477485	0.05264541086239388	-0.033921417926001986	-1.7345848083496094	-1.357056975364685	-1.6158700014930218	-1.5613054318819195	-1.4765091412700713	0.21693121693121692	13630	-1.5160147918818745	0.05178143217450158	-0.03415628426040866	-1.7074902057647705	-1.3237520456314087	-1.5793276561889797	-1.5246149888262153	-1.4414217548910528	0.20652173913043478	13630	-0.6858758254778878	0.041329877958184186	-0.06025854305243571	-0.9128013253211975	-0.5287467837333679	-0.7372763981111348	-0.6900196869391948	-0.6322614843957126	0.1	13630	300.0	0.0	0.0	300.0	300.0	300.0	300.0	300.0	NaN	13630	0.0013	0.225525	1.3356164383561644	0.7701263603570012	63	x00y60	0	0	0	0	0	0	0
