detector	lam_band0	lam_band1	lam_band2	lam_band3	lam_band4	lam_band5	lam_band6	lam_band7	lam_band8	lam_band9	lam_band10	lam_band11	lam_band12	lam_band13	lam_band14
337	412.7668026	442.6323207	489.9520070	509.8880385	559.7590874	619.6627118	664.6321878	680.8801202	708.3868066	753.4270220	761.5634219	778.4641440	864.9285654	884.9975504	900.05
338	412.7611250	442.6266432	489.9463294	509.8823610	559.7534098	619.6570342	664.6265102	680.8744427	708.3811290	753.4213444	761.5577443	778.4584664	864.9228879	884.9918729	900.05
339	412.7554474	442.6209656	489.9406518	509.8766834	559.7477323	619.6513567	664.6208327	680.8687651	708.3754514	753.4156669	761.5520668	778.4527889	864.9172103	884.9861953	900.04
340	412.7497699	442.6152880	489.9349743	509.8710059	559.7420547	619.6456791	664.6151551	680.8630875	708.3697739	753.4099893	761.5463892	778.4471113	864.9115328	884.9805177	900.04
341	412.7440923	442.6096105	489.9292967	509.8653283	559.7363771	619.6400016	664.6094776	680.8574100	708.3640963	753.4043118	761.5407117	778.4414337	864.9058552	884.9748402	900.03
342	412.7384148	442.6039329	489.9236192	509.8596507	559.7306996	619.6343240	664.6038000	680.8517324	708.3584188	753.3986342	761.5350341	778.4357562	864.9001776	884.9691626	900.03
343	412.7327372	442.5982554	489.9179416	509.8539732	559.7250220	619.6286464	664.5981224	680.8460549	708.3527412	753.3929566	761.5293565	778.4300786	864.8945001	884.9634851	900.02
344	412.7270596	442.5925778	489.9122640	509.8482956	559.7193445	619.6229689	664.5924449	680.8403773	708.3470636	753.3872791	761.5236790	778.4244011	864.8888225	884.9578075	900.01
345	412.7213821	442.5869002	489.9065865	509.8426181	559.7136669	619.6172913	664.5867673	680.8346997	708.3413861	753.3816015	761.5180014	778.4187235	864.8831450	884.9521299	900.01
346	412.7157045	442.5812227	489.9009089	509.8369405	559.7079893	619.6116138	664.5810898	680.8290222	708.3357085	753.3759240	761.5123239	778.4130459	864.8774674	884.9464524	900.00
347	412.7100270	442.5755451	489.8952314	509.8312629	559.7023118	619.6059362	664.5754122	680.8233446	708.3300310	753.3702464	761.5066463	778.4073684	864.8717898	884.9407748	900.00
348	412.7043494	442.5698676	489.8895538	509.8255854	559.6966342	619.6002586	664.5697346	680.8176671	708.3243534	753.3645688	761.5009687	778.4016908	864.8661123	884.9350973	899.99
349	412.6986718	442.5641900	489.8838762	509.8199078	559.6909567	619.5945811	664.5640571	680.8119895	708.3186758	753.3588913	761.4952912	778.3960133	864.8604347	884.9294197	899.99
350	412.6929943	442.5585124	489.8781987	509.8142303	559.6852791	619.5889035	664.5583795	680.8063119	708.3129983	753.3532137	761.4896136	778.3903357	864.8547572	884.9237421	899.98
351	412.6873167	442.5528349	489.8725211	509.8085527	559.6796015	619.5832260	664.5527020	680.8006344	708.3073207	753.3475362	761.4839361	778.3846581	864.8490796	884.9180646	899.97
352	412.6816392	442.5471573	489.8668436	509.8028751	559.6739240	619.5775484	664.5470244	680.7949568	708.3016432	753.3418586	761.4782585	778.3789806	864.8434020	884.9123870	899.97
353	412.6759616	442.5414798	489.8611660	509.7971976	559.6682464	619.5718708	664.5413468	680.7892793	708.2959656	753.3361810	761.4725809	778.3733030	864.8377245	884.9067095	899.96
354	412.6702840	442.5358022	489.8554884	509.7915200	559.6625689	619.5661933	664.5356693	680.7836017	708.2902880	753.3305035	761.4669034	778.3676255	864.8320469	884.9010319	899.96
355	412.6646065	442.5301246	489.8498109	509.7858425	559.6568913	619.5605157	664.5299917	680.7779241	708.2846105	753.3248259	761.4612258	778.3619479	864.8263694	884.8953543	899.95
356	412.6589289	442.5244471	489.8441333	509.7801649	559.6512137	619.5548382	664.5243142	680.7722466	708.2789329	753.3191484	761.4555483	778.3562703	864.8206918	884.8896768	899.95
357	412.6532514	442.5187695	489.8384558	509.7744873	559.6455362	619.5491606	664.5186366	680.7665690	708.2732554	753.3134708	761.4498707	778.3505928	864.8150142	884.8839992	899.94
358	412.6475738	442.5130920	489.8327782	509.7688098	559.6398586	619.5434830	664.5129590	680.7608915	708.2675778	753.3077932	761.4441931	778.3449152	864.8093367	884.8783217	899.93
359	412.6418962	442.5074144	489.8271006	509.7631322	559.6341811	619.5378055	664.5072815	680.7552139	708.2619002	753.3021157	761.4385156	778.3392377	864.8036591	884.8726441	899.93
360	412.6362187	442.5017368	489.8214231	509.7574547	559.6285035	619.5321279	664.5016039	680.7495363	708.2562227	753.2964381	761.4328380	778.3335601	864.7979816	884.8669665	899.92
361	412.6305411	442.4960593	489.8157455	509.7517771	559.6228259	619.5264504	664.4959264	680.7438588	708.2505451	753.2907606	761.4271605	778.3278825	864.7923040	884.8612890	899.92
362	412.6248636	442.4903817	489.8100680	509.7460995	559.6171484	619.5207728	664.4902488	680.7381812	708.2448676	753.2850830	761.4214829	778.3222050	864.7866264	884.8556114	899.91
363	412.6191860	442.4847042	489.8043904	509.7404220	559.6114708	619.5150952	664.4845712	680.7325037	708.2391900	753.2794054	761.4158053	778.3165274	864.7809489	884.8499339	899.91
364	412.6135084	442.4790266	489.7987128	509.7347444	559.6057933	619.5094177	664.4788937	680.7268261	708.2335124	753.2737279	761.4101278	778.3108499	864.7752713	884.8442563	899.90
365	412.6078309	442.4733490	489.7930353	509.7290669	559.6001157	619.5037401	664.4732161	680.7211485	708.2278349	753.2680503	761.4044502	778.3051723	864.7695938	884.8385787	899.89
366	412.6021533	442.4676715	489.7873577	509.7233893	559.5944381	619.4980626	664.4675386	680.7154710	708.2221573	753.2623728	761.3987727	778.2994947	864.7639162	884.8329012	899.89
367	412.5964758	442.4619939	489.7816802	509.7177117	559.5887606	619.4923850	664.4618610	680.7097934	708.2164798	753.2566952	761.3930951	778.2938172	864.7582386	884.8272236	899.88
368	412.5907982	442.4563164	489.7760026	509.7120342	559.5830830	619.4867074	664.4561834	680.7041159	708.2108022	753.2510176	761.3874175	778.2881396	864.7525611	884.8215461	899.88
369	413.1560749	443.0244526	490.3485116	510.2863163	560.1615917	620.0698426	665.0424224	681.2913829	708.7997204	753.8422007	761.9787982	778.8808370	865.3485119	885.4171800	900.47
370	413.3415274	443.2108582	490.5363749	510.4747706	560.3514549	620.2612479	665.2348624	681.4841656	708.9930535	754.0362887	762.1729521	779.0754297	865.5441892	885.6127517	900.67
371	413.3367779	443.2061087	490.5316254	510.4700211	560.3467053	620.2564984	665.2301128	681.4794160	708.9883040	754.0315392	762.1682026	779.0706802	865.5394397	885.6080022	900.66
372	413.3320283	443.2013592	490.5268759	510.4652716	560.3419558	620.2517489	665.2253633	681.4746665	708.9835544	754.0267896	762.1634530	779.0659307	865.5346901	885.6032526	900.66
373	413.3272788	443.1966096	490.5221263	510.4605220	560.3372063	620.2469993	665.2206138	681.4699170	708.9788049	754.0220401	762.1587035	779.0611811	865.5299406	885.5985031	900.65
374	413.3225293	443.1918601	490.5173768	510.4557725	560.3324567	620.2422498	665.2158642	681.4651674	708.9740554	754.0172906	762.1539540	779.0564316	865.5251911	885.5937536	900.65
375	413.3177797	443.1871106	490.5126273	510.4510230	560.3277072	620.2375003	665.2111147	681.4604179	708.9693058	754.0125410	762.1492044	779.0516821	865.5204415	885.5890040	900.65
376	413.3130302	443.1823610	490.5078777	510.4462734	560.3229577	620.2327507	665.2063652	681.4556684	708.9645563	754.0077915	762.1444549	779.0469325	865.5156920	885.5842545	900.64
377	413.3082807	443.1776115	490.5031282	510.4415239	560.3182081	620.2280012	665.2016156	681.4509188	708.9598068	754.0030420	762.1397054	779.0421830	865.5109425	885.5795050	900.64
378	413.3035311	443.1728620	490.4983787	510.4367744	560.3134586	620.2232517	665.1968661	681.4461693	708.9550572	753.9982924	762.1349558	779.0374335	865.5061929	885.5747554	900.63
379	413.2987816	443.1681124	490.4936291	510.4320248	560.3087091	620.2185021	665.1921166	681.4414198	708.9503077	753.9935429	762.1302063	779.0326839	865.5014434	885.5700059	900.63
380	413.2940321	443.1633629	490.4888796	510.4272753	560.3039595	620.2137526	665.1873670	681.4366702	708.9455582	753.9887934	762.1254568	779.0279344	865.4966939	885.5652564	900.62
381	413.2892825	443.1586134	490.4841301	510.4225258	560.2992100	620.2090031	665.1826175	681.4319207	708.9408086	753.9840438	762.1207072	779.0231849	865.4919443	885.5605068	900.62
382	413.2845330	443.1538638	490.4793805	510.4177762	560.2944605	620.2042535	665.1778680	681.4271712	708.9360591	753.9792943	762.1159577	779.0184353	865.4871948	885.5557573	900.61
383	413.2797835	443.1491143	490.4746310	510.4130267	560.2897109	620.1995040	665.1731184	681.4224216	708.9313096	753.9745448	762.1112082	779.0136858	865.4824453	885.5510078	900.61
384	413.2750339	443.1443648	490.4698815	510.4082772	560.2849614	620.1947545	665.1683689	681.4176721	708.9265600	753.9697952	762.1064586	779.0089363	865.4776957	885.5462582	900.60
385	413.2702844	443.1396152	490.4651319	510.4035276	560.2802119	620.1900049	665.1636194	681.4129226	708.9218105	753.9650457	762.1017091	779.0041867	865.4729462	885.5415087	900.60
386	413.2655349	443.1348657	490.4603824	510.3987781	560.2754623	620.1852554	665.1588698	681.4081730	708.9170610	753.9602962	762.0969596	778.9994372	865.4681967	885.5367592	900.59
387	413.2607853	443.1301162	490.4556329	510.3940286	560.2707128	620.1805059	665.1541203	681.4034235	708.9123114	753.9555466	762.0922100	778.9946877	865.4634471	885.5320096	900.59
388	413.2560358	443.1253666	490.4508833	510.3892790	560.2659633	620.1757563	665.1493708	681.3986740	708.9075619	753.9507971	762.0874605	778.9899381	865.4586976	885.5272601	900.58
389	413.2512863	443.1206171	490.4461338	510.3845295	560.2612137	620.1710068	665.1446212	681.3939244	708.9028124	753.9460476	762.0827110	778.9851886	865.4539481	885.5225106	900.58
390	413.2465367	443.1158676	490.4413843	510.3797800	560.2564642	620.1662573	665.1398717	681.3891749	708.8980628	753.9412980	762.0779614	778.9804391	865.4491985	885.5177610	900.57
391	413.2417872	443.1111180	490.4366347	510.3750304	560.2517147	620.1615077	665.1351222	681.3844254	708.8933133	753.9365485	762.0732119	778.9756895	865.4444490	885.5130115	900.57
392	413.2370377	443.1063685	490.4318852	510.3702809	560.2469651	620.1567582	665.1303726	681.3796758	708.8885638	753.9317990	762.0684624	778.9709400	865.4396995	885.5082620	900.56
393	413.2322881	443.1016190	490.4271357	510.3655314	560.2422156	620.1520087	665.1256231	681.3749263	708.8838142	753.9270494	762.0637128	778.9661905	865.4349499	885.5035124	900.56
394	413.2275386	443.0968694	490.4223861	510.3607818	560.2374661	620.1472591	665.1208736	681.3701768	708.8790647	753.9222999	762.0589633	778.9614409	865.4302004	885.4987629	900.56
395	413.2227891	443.0921199	490.4176366	510.3560323	560.2327165	620.1425096	665.1161240	681.3654272	708.8743152	753.9175504	762.0542138	778.9566914	865.4254509	885.4940134	900.55
396	413.2180395	443.0873704	490.4128871	510.3512828	560.2279670	620.1377601	665.1113745	681.3606777	708.8695656	753.9128008	762.0494642	778.9519419	865.4207013	885.4892638	900.55
397	413.2132900	443.0826208	490.4081375	510.3465332	560.2232175	620.1330105	665.1066250	681.3559282	708.8648161	753.9080513	762.0447147	778.9471923	865.4159518	885.4845143	900.54
398	413.2085405	443.0778713	490.4033880	510.3417837	560.2184679	620.1282610	665.1018754	681.3511786	708.8600666	753.9033018	762.0399652	778.9424428	865.4112023	885.4797648	900.54
399	413.2037909	443.0731218	490.3986385	510.3370342	560.2137184	620.1235115	665.0971259	681.3464291	708.8553170	753.8985522	762.0352156	778.9376933	865.4064527	885.4750152	900.53
400	413.1990414	443.0683722	490.3938889	510.3322846	560.2089689	620.1187619	665.0923764	681.3416796	708.8505675	753.8938027	762.0304661	778.9329437	865.4017032	885.4702657	900.53
401	413.1942919	443.0636227	490.3891394	510.3275351	560.2042193	620.1140124	665.0876268	681.3369300	708.8458180	753.8890532	762.0257166	778.9281942	865.3969537	885.4655162	900.52
402	413.1895423	443.0588732	490.3843899	510.3227856	560.1994698	620.1092629	665.0828773	681.3321805	708.8410684	753.8843036	762.0209670	778.9234447	865.3922041	885.4607666	900.52
403	413.1847928	443.0541236	490.3796403	510.3180360	560.1947203	620.1045133	665.0781278	681.3274310	708.8363189	753.8795541	762.0162175	778.9186951	865.3874546	885.4560171	900.51
404	413.1800433	443.0493741	490.3748908	510.3132865	560.1899707	620.0997638	665.0733782	681.3226814	708.8315694	753.8748046	762.0114680	778.9139456	865.3827051	885.4512676	900.51
405	413.1752937	443.0446246	490.3701413	510.3085370	560.1852212	620.0950143	665.0686287	681.3179319	708.8268198	753.8700550	762.0067184	778.9091961	865.3779555	885.4465180	900.50
406	413.1705442	443.0398750	490.3653917	510.3037874	560.1804717	620.0902647	665.0638792	681.3131824	708.8220703	753.8653055	762.0019689	778.9044465	865.3732060	885.4417685	900.50
407	413.1657947	443.0351255	490.3606422	510.2990379	560.1757221	620.0855152	665.0591296	681.3084328	708.8173208	753.8605560	761.9972194	778.8996970	865.3684565	885.4370190	900.49
408	413.1610451	443.0303760	490.3558927	510.2942884	560.1709726	620.0807657	665.0543801	681.3036833	708.8125712	753.8558064	761.9924698	778.8949475	865.3637069	885.4322694	900.49
409	413.1562956	443.0256264	490.3511431	510.2895388	560.1662231	620.0760161	665.0496306	681.2989338	708.8078217	753.8510569	761.9877203	778.8901979	865.3589574	885.4275199	900.48
410	413.1515461	443.0208769	490.3463936	510.2847893	560.1614735	620.0712666	665.0448810	681.2941842	708.8030722	753.8463074	761.9829708	778.8854484	865.3542079	885.4227704	900.48
411	413.1467965	443.0161274	490.3416441	510.2800398	560.1567240	620.0665171	665.0401315	681.2894347	708.7983226	753.8415578	761.9782212	778.8806989	865.3494583	885.4180208	900.47
412	413.1420470	443.0113778	490.3368945	510.2752902	560.1519745	620.0617675	665.0353820	681.2846852	708.7935731	753.8368083	761.9734717	778.8759493	865.3447088	885.4132713	900.47
413	413.1372975	443.0066283	490.3321450	510.2705407	560.1472249	620.0570180	665.0306324	681.2799356	708.7888236	753.8320588	761.9687222	778.8711998	865.3399593	885.4085218	900.46
414	413.1325479	443.0018788	490.3273955	510.2657912	560.1424754	620.0522685	665.0258829	681.2751861	708.7840740	753.8273092	761.9639726	778.8664503	865.3352097	885.4037722	900.46
415	413.1277984	442.9971292	490.3226459	510.2610416	560.1377259	620.0475189	665.0211334	681.2704366	708.7793245	753.8225597	761.9592231	778.8617007	865.3304602	885.3990227	900.46
416	413.1230489	442.9923797	490.3178964	510.2562921	560.1329763	620.0427694	665.0163838	681.2656870	708.7745750	753.8178102	761.9544736	778.8569512	865.3257107	885.3942732	900.45
417	413.1182993	442.9876302	490.3131469	510.2515426	560.1282268	620.0380199	665.0116343	681.2609375	708.7698254	753.8130606	761.9497240	778.8522017	865.3209611	885.3895236	900.45
418	413.1135498	442.9828806	490.3083973	510.2467930	560.1234773	620.0332703	665.0068848	681.2561880	708.7650759	753.8083111	761.9449745	778.8474521	865.3162116	885.3847741	900.44
419	413.1088003	442.9781311	490.3036478	510.2420435	560.1187277	620.0285208	665.0021352	681.2514384	708.7603264	753.8035616	761.9402250	778.8427026	865.3114621	885.3800246	900.44
420	413.1040507	442.9733816	490.2988983	510.2372940	560.1139782	620.0237713	664.9973857	681.2466889	708.7555768	753.7988120	761.9354754	778.8379531	865.3067125	885.3752750	900.43
421	413.0993012	442.9686320	490.2941487	510.2325444	560.1092287	620.0190217	664.9926362	681.2419394	708.7508273	753.7940625	761.9307259	778.8332035	865.3019630	885.3705255	900.43
422	413.0945517	442.9638825	490.2893992	510.2277949	560.1044791	620.0142722	664.9878866	681.2371898	708.7460778	753.7893130	761.9259764	778.8284540	865.2972135	885.3657760	900.42
423	413.0898021	442.9591330	490.2846497	510.2230454	560.0997296	620.0095227	664.9831371	681.2324403	708.7413282	753.7845634	761.9212268	778.8237045	865.2924639	885.3610264	900.42
424	413.0850526	442.9543834	490.2799001	510.2182958	560.0949801	620.0047731	664.9783876	681.2276908	708.7365787	753.7798139	761.9164773	778.8189549	865.2877144	885.3562769	900.41
425	413.0803031	442.9496339	490.2751506	510.2135463	560.0902305	620.0000236	664.9736380	681.2229412	708.7318292	753.7750644	761.9117278	778.8142054	865.2829649	885.3515274	900.41
426	413.0755535	442.9448844	490.2704011	510.2087968	560.0854810	619.9952741	664.9688885	681.2181917	708.7270796	753.7703148	761.9069782	778.8094559	865.2782153	885.3467778	900.40
427	413.0708040	442.9401348	490.2656515	510.2040472	560.0807315	619.9905245	664.9641390	681.2134422	708.7223301	753.7655653	761.9022287	778.8047063	865.2734658	885.3420283	900.40
428	413.0660545	442.9353853	490.2609020	510.1992977	560.0759819	619.9857750	664.9593894	681.2086926	708.7175806	753.7608158	761.8974792	778.7999568	865.2687163	885.3372788	900.39
429	413.0613049	442.9306358	490.2561525	510.1945482	560.0712324	619.9810255	664.9546399	681.2039431	708.7128310	753.7560662	761.8927296	778.7952073	865.2639667	885.3325292	900.39
430	413.0565554	442.9258862	490.2514029	510.1897986	560.0664829	619.9762759	664.9498904	681.1991936	708.7080815	753.7513167	761.8879801	778.7904577	865.2592172	885.3277797	900.38
431	413.0518059	442.9211367	490.2466534	510.1850491	560.0617333	619.9715264	664.9451408	681.1944440	708.7033320	753.7465672	761.8832306	778.7857082	865.2544677	885.3230302	900.38
432	413.0470563	442.9163872	490.2419039	510.1802996	560.0569838	619.9667769	664.9403913	681.1896945	708.6985824	753.7418176	761.8784810	778.7809587	865.2497182	885.3182806	900.37
433	413.0423068	442.9116376	490.2371543	510.1755500	560.0522343	619.9620273	664.9356418	681.1849450	708.6938329	753.7370681	761.8737315	778.7762091	865.2449686	885.3135311	900.37
434	413.0375573	442.9068881	490.2324048	510.1708005	560.0474847	619.9572778	664.9308922	681.1801954	708.6890834	753.7323186	761.8689820	778.7714596	865.2402191	885.3087816	900.37
435	413.0328077	442.9021386	490.2276553	510.1660510	560.0427352	619.9525283	664.9261427	681.1754459	708.6843338	753.7275690	761.8642324	778.7667101	865.2354695	885.3040320	900.36
436	413.0280582	442.8973890	490.2229057	510.1613014	560.0379857	619.9477787	664.9213932	681.1706964	708.6795843	753.7228195	761.8594829	778.7619605	865.2307200	885.2992825	900.36
437	413.0233087	442.8926395	490.2181562	510.1565519	560.0332361	619.9430292	664.9166436	681.1659468	708.6748348	753.7180700	761.8547334	778.7572110	865.2259705	885.2945330	900.35
438	413.0185591	442.8878900	490.2134067	510.1518024	560.0284866	619.9382797	664.9118941	681.1611973	708.6700852	753.7133204	761.8499838	778.7524615	865.2212210	885.2897834	900.35
439	413.0138096	442.8831404	490.2086571	510.1470528	560.0237371	619.9335301	664.9071446	681.1564478	708.6653357	753.7085709	761.8452343	778.7477119	865.2164714	885.2850339	900.34
440	413.0090601	442.8783909	490.2039076	510.1423033	560.0189875	619.9287806	664.9023950	681.1516982	708.6605862	753.7038214	761.8404848	778.7429624	865.2117219	885.2802844	900.34
441	413.0043105	442.8736414	490.1991581	510.1375538	560.0142380	619.9240311	664.8976455	681.1469487	708.6558366	753.6990718	761.8357352	778.7382129	865.2069724	885.2755348	900.33
442	412.9995610	442.8688918	490.1944085	510.1328042	560.0094885	619.9192815	664.8928960	681.1421992	708.6510871	753.6943223	761.8309857	778.7334633	865.2022228	885.2707853	900.33
443	412.9948115	442.8641423	490.1896590	510.1280547	560.0047389	619.9145320	664.8881464	681.1374496	708.6463376	753.6895728	761.8262362	778.7287138	865.1974733	885.2660358	900.32
444	412.9900619	442.8593928	490.1849095	510.1233052	559.9999894	619.9097825	664.8833969	681.1327001	708.6415880	753.6848232	761.8214866	778.7239643	865.1927238	885.2612862	900.32
445	412.9853124	442.8546432	490.1801599	510.1185556	559.9952399	619.9050329	664.8786474	681.1279506	708.6368385	753.6800737	761.8167371	778.7192147	865.1879742	885.2565367	900.31
446	412.9805629	442.8498937	490.1754104	510.1138061	559.9904903	619.9002834	664.8738978	681.1232010	708.6320890	753.6753242	761.8119876	778.7144652	865.1832247	885.2517872	900.31
447	412.9758133	442.8451442	490.1706609	510.1090566	559.9857408	619.8955339	664.8691483	681.1184515	708.6273394	753.6705746	761.8072380	778.7097157	865.1784752	885.2470376	900.30
448	412.9710638	442.8403946	490.1659113	510.1043070	559.9809913	619.8907843	664.8643988	681.1137020	708.6225899	753.6658251	761.8024885	778.7049661	865.1737256	885.2422881	900.30
449	412.9663143	442.8356451	490.1611618	510.0995575	559.9762417	619.8860348	664.8596492	681.1089524	708.6178404	753.6610756	761.7977390	778.7002166	865.1689761	885.2375386	900.29
450	412.9615647	442.8308956	490.1564123	510.0948080	559.9714922	619.8812853	664.8548997	681.1042029	708.6130908	753.6563260	761.7929894	778.6954671	865.1642266	885.2327890	900.29
451	412.9568152	442.8261460	490.1516627	510.0900584	559.9667427	619.8765357	664.8501502	681.0994534	708.6083413	753.6515765	761.7882399	778.6907175	865.1594770	885.2280395	900.28
452	412.9520657	442.8213965	490.1469132	510.0853089	559.9619931	619.8717862	664.8454006	681.0947038	708.6035918	753.6468270	761.7834904	778.6859680	865.1547275	885.2232900	900.28
453	412.9473161	442.8166470	490.1421637	510.0805594	559.9572436	619.8670367	664.8406511	681.0899543	708.5988422	753.6420774	761.7787408	778.6812185	865.1499780	885.2185404	900.27
454	412.9425666	442.8118974	490.1374141	510.0758098	559.9524941	619.8622871	664.8359016	681.0852048	708.5940927	753.6373279	761.7739913	778.6764689	865.1452284	885.2137909	900.27
455	412.9378171	442.8071479	490.1326646	510.0710603	559.9477445	619.8575376	664.8311520	681.0804552	708.5893432	753.6325784	761.7692418	778.6717194	865.1404789	885.2090414	900.27
456	412.9330675	442.8023984	490.1279151	510.0663108	559.9429950	619.8527881	664.8264025	681.0757057	708.5845936	753.6278288	761.7644922	778.6669699	865.1357294	885.2042918	900.26
457	412.9283180	442.7976488	490.1231655	510.0615612	559.9382455	619.8480385	664.8216530	681.0709562	708.5798441	753.6230793	761.7597427	778.6622203	865.1309798	885.1995423	900.26
458	412.9235685	442.7928993	490.1184160	510.0568117	559.9334959	619.8432890	664.8169034	681.0662066	708.5750946	753.6183298	761.7549932	778.6574708	865.1262303	885.1947928	900.25
459	412.9188189	442.7881498	490.1136665	510.0520622	559.9287464	619.8385395	664.8121539	681.0614571	708.5703450	753.6135802	761.7502436	778.6527213	865.1214808	885.1900432	900.25
460	412.9140694	442.7834002	490.1089169	510.0473126	559.9239969	619.8337899	664.8074044	681.0567076	708.5655955	753.6088307	761.7454941	778.6479717	865.1167312	885.1852937	900.24
461	412.9093199	442.7786507	490.1041674	510.0425631	559.9192473	619.8290404	664.8026548	681.0519580	708.5608460	753.6040812	761.7407446	778.6432222	865.1119817	885.1805442	900.24
462	412.9045703	442.7739012	490.0994179	510.0378136	559.9144978	619.8242909	664.7979053	681.0472085	708.5560964	753.5993316	761.7359950	778.6384727	865.1072322	885.1757946	900.23
463	412.8998208	442.7691516	490.0946683	510.0330640	559.9097483	619.8195413	664.7931558	681.0424590	708.5513469	753.5945821	761.7312455	778.6337231	865.1024826	885.1710451	900.23
464	412.8950713	442.7644021	490.0899188	510.0283145	559.9049987	619.8147918	664.7884062	681.0377094	708.5465974	753.5898326	761.7264960	778.6289736	865.0977331	885.1662956	900.22
465	412.8903217	442.7596526	490.0851693	510.0235650	559.9002492	619.8100423	664.7836567	681.0329599	708.5418478	753.5850830	761.7217464	778.6242241	865.0929836	885.1615460	900.22
466	412.8855722	442.7549030	490.0804197	510.0188154	559.8954997	619.8052927	664.7789072	681.0282104	708.5370983	753.5803335	761.7169969	778.6194745	865.0882340	885.1567965	900.21
467	412.8808227	442.7501535	490.0756702	510.0140659	559.8907501	619.8005432	664.7741576	681.0234608	708.5323488	753.5755840	761.7122474	778.6147250	865.0834845	885.1520470	900.21
468	412.8760731	442.7454040	490.0709207	510.0093164	559.8860006	619.7957937	664.7694081	681.0187113	708.5275992	753.5708344	761.7074978	778.6099755	865.0787350	885.1472974	900.20
469	412.8713236	442.7406544	490.0661711	510.0045668	559.8812511	619.7910441	664.7646586	681.0139618	708.5228497	753.5660849	761.7027483	778.6052259	865.0739854	885.1425479	900.20
470	412.8665741	442.7359049	490.0614216	509.9998173	559.8765015	619.7862946	664.7599090	681.0092122	708.5181002	753.5613354	761.6979988	778.6004764	865.0692359	885.1377984	900.19
471	412.8618245	442.7311554	490.0566721	509.9950678	559.8717520	619.7815451	664.7551595	681.0044627	708.5133506	753.5565858	761.6932492	778.5957269	865.0644864	885.1330488	900.19
472	412.8570750	442.7264058	490.0519225	509.9903182	559.8670025	619.7767955	664.7504100	680.9997132	708.5086011	753.5518363	761.6884997	778.5909773	865.0597368	885.1282993	900.18
473	412.8523255	442.7216563	490.0471730	509.9855687	559.8622529	619.7720460	664.7456604	680.9949636	708.5038516	753.5470868	761.6837502	778.5862278	865.0549873	885.1235498	900.18
474	412.8475759	442.7169068	490.0424235	509.9808192	559.8575034	619.7672965	664.7409109	680.9902141	708.4991020	753.5423372	761.6790006	778.5814783	865.0502378	885.1188002	900.18
475	412.8428264	442.7121572	490.0376739	509.9760696	559.8527539	619.7625469	664.7361614	680.9854646	708.4943525	753.5375877	761.6742511	778.5767287	865.0454882	885.1140507	900.17
476	412.8380769	442.7074077	490.0329244	509.9713201	559.8480043	619.7577974	664.7314118	680.9807150	708.4896030	753.5328382	761.6695016	778.5719792	865.0407387	885.1093012	900.17
477	412.8333273	442.7026582	490.0281749	509.9665706	559.8432548	619.7530479	664.7266623	680.9759655	708.4848534	753.5280886	761.6647520	778.5672297	865.0359892	885.1045516	900.16
478	412.8285778	442.6979086	490.0234253	509.9618210	559.8385053	619.7482983	664.7219128	680.9712160	708.4801039	753.5233391	761.6600025	778.5624801	865.0312396	885.0998021	900.16
479	412.8238283	442.6931591	490.0186758	509.9570715	559.8337557	619.7435488	664.7171632	680.9664664	708.4753544	753.5185896	761.6552530	778.5577306	865.0264901	885.0950526	900.15
480	412.8190787	442.6884096	490.0139263	509.9523220	559.8290062	619.7387993	664.7124137	680.9617169	708.4706048	753.5138400	761.6505034	778.5529811	865.0217406	885.0903030	900.15
481	412.8143292	442.6836600	490.0091767	509.9475724	559.8242567	619.7340497	664.7076642	680.9569674	708.4658553	753.5090905	761.6457539	778.5482315	865.0169910	885.0855535	900.14
482	412.8095797	442.6789105	490.0044272	509.9428229	559.8195071	619.7293002	664.7029146	680.9522178	708.4611058	753.5043410	761.6410044	778.5434820	865.0122415	885.0808040	900.14
483	412.8048301	442.6741610	489.9996777	509.9380734	559.8147576	619.7245507	664.6981651	680.9474683	708.4563562	753.4995914	761.6362548	778.5387325	865.0074920	885.0760544	900.13
484	412.8000806	442.6694114	489.9949281	509.9333238	559.8100081	619.7198011	664.6934156	680.9427188	708.4516067	753.4948419	761.6315053	778.5339829	865.0027424	885.0713049	900.13
485	412.7953311	442.6646619	489.9901786	509.9285743	559.8052585	619.7150516	664.6886660	680.9379692	708.4468572	753.4900924	761.6267558	778.5292334	864.9979929	885.0665554	900.12
486	412.7905815	442.6599124	489.9854291	509.9238248	559.8005090	619.7103021	664.6839165	680.9332197	708.4421076	753.4853428	761.6220062	778.5244839	864.9932434	885.0618058	900.12
487	412.7858320	442.6551628	489.9806795	509.9190752	559.7957595	619.7055525	664.6791670	680.9284702	708.4373581	753.4805933	761.6172567	778.5197343	864.9884938	885.0570563	900.11
488	412.7810825	442.6504133	489.9759300	509.9143257	559.7910099	619.7008030	664.6744174	680.9237206	708.4326086	753.4758438	761.6125072	778.5149848	864.9837443	885.0523068	900.11
489	412.7763329	442.6456638	489.9711805	509.9095762	559.7862604	619.6960535	664.6696679	680.9189711	708.4278590	753.4710942	761.6077576	778.5102353	864.9789948	885.0475572	900.10
490	412.7715834	442.6409142	489.9664309	509.9048266	559.7815109	619.6913039	664.6649184	680.9142216	708.4231095	753.4663447	761.6030081	778.5054857	864.9742452	885.0428077	900.10
