detector	E0_band0	E0_band1	E0_band2	E0_band3	E0_band4	E0_band5	E0_band6	E0_band7	E0_band8	E0_band9	E0_band10	E0_band11	E0_band12	E0_band13	E0_band14
2153	1713.929169167840	1875.964574347110	1927.746388357960	1930.294378277490	1804.211901714960	1651.102366695760	1531.750074151980	1472.751002990480	1408.670056625480	1266.011826802070	1250.684670459380	1177.835949382080	957.867778308720	930.002888161866	895.467504788242
2154	1713.922160797440	1875.939484352610	1927.740532058640	1930.306374598260	1804.221820582470	1651.105315372180	1531.751243644830	1472.756285893470	1408.676725612300	1266.011537255870	1250.687417730510	1177.841335189350	957.863214005574	930.004318783236	895.467715499526
2155	1713.915145509420	1875.914412734970	1927.734701878300	1930.318363794350	1804.231738354680	1651.108262690360	1531.752410519170	1472.761568148990	1408.683393655830	1266.011248912130	1250.690168188960	1177.846716216970	957.858644092125	930.005751853791	895.467925193089
2156	1713.908124570590	1875.889359498960	1927.728885968200	1930.330345872930	1804.241660035510	1651.111209782680	1531.753574775590	1472.766849754610	1408.690066535890	1266.010961774770	1250.692921833500	1177.852097560520	957.854068576169	930.007187371259	895.468133710085
2157	1713.901095457430	1875.864275488810	1927.723090184090	1930.342320841130	1804.251575659890	1651.114154407850	1531.754736414690	1472.772130707880	1408.696732677010	1266.010675847720	1250.695678662930	1177.857479220110	957.849487465548	930.008623973822	895.468341058054
2158	1713.894059418440	1875.839259027070	1927.717314520230	1930.354288706120	1804.261490184380	1651.117097666470	1531.755895437090	1472.777411006380	1408.703397876230	1266.010391134880	1250.698438676000	1177.862861195820	957.844900768118	930.010064387713	895.468547244540
2159	1713.887016450890	1875.814260959410	1927.711558970870	1930.366249475020	1804.271403607390	1651.120039555800	1531.757045526570	1472.782690647700	1408.710062133930	1266.010107640190	1250.701201871520	1177.868243487740	957.840308491778	930.011507241904	895.468752277073
2160	1713.879966552130	1875.789281290420	1927.705823530200	1930.378222427580	1804.281315927300	1651.122980073100	1531.758199222150	1472.787972740670	1408.716725450490	1266.009825367570	1250.703980164370	1177.873626095980	957.835714624663	930.012952534150	895.468956163208
2161	1713.872909719500	1875.764320024620	1927.700108192380	1930.390168829630	1804.291227142520	1651.125919215660	1531.759350302470	1472.793251062450	1408.723387826300	1266.009544320930	1250.706749702570	1177.879009020630	957.831111219224	930.014400262195	895.469158910473
2162	1713.865845950360	1875.739377166540	1927.694412951530	1930.402108157790	1804.301137251460	1651.128856980780	1531.760498768130	1472.798528719910	1408.730049261730	1266.009266981930	1250.709522420080	1177.884397413000	957.826502258774	930.015850423779	895.469360526413
2163	1713.858775242140	1875.714452720610	1927.688731080300	1930.414040419130	1804.311046252540	1651.131793365800	1531.761644619770	1472.803805710620	1408.736709757140	1266.008988417800	1250.712298315670	1177.889780982010	957.821887751352	930.017303016670	895.469559276258
2164	1713.851697592250	1875.689546691220	1927.683076139740	1930.425965620770	1804.320960618970	1651.134729012520	1531.762787858010	1472.809082032160	1408.743371621910	1266.008711091570	1250.715077388120	1177.895164867940	957.817267705011	930.018758038614	895.469758658046
2165	1713.844615592780	1875.664621989240	1927.677441278620	1930.437883769780	1804.330867446960	1651.137662659800	1531.763928483480	1472.814357682140	1408.750030221550	1266.008435007160	1250.717859636180	1177.900549070880	957.812642127838	930.020219878316	895.469956931164
2166	1713.837524069610	1875.639752804300	1927.671826490920	1930.449794873260	1804.340773162590	1651.140594919150	1531.765066496810	1472.819632658110	1408.756687882520	1266.008160168510	1250.720645058630	1177.905933590910	957.808011027961	930.021679762584	895.470154103142
2167	1713.830425597350	1875.614902047270	1927.666231770570	1930.461698938260	1804.350677764280	1651.143525787980	1531.766201898640	1472.824906957690	1408.763344605160	1266.007886579550	1250.723433654230	1177.911318428140	957.803374413536	930.023142069386	895.470350181517
2168	1713.823320173540	1875.590069722360	1927.660657111490	1930.473616706720	1804.360581250440	1651.146455263730	1531.767324909500	1472.830180578450	1408.770000389850	1266.007614244230	1250.726225421740	1177.916703582640	957.798732292739	930.024606796490	895.470545173831
2169	1713.816207795750	1875.565255833760	1927.655102507550	1930.485506519560	1804.370483619520	1651.149383343840	1531.768454993800	1472.835456556280	1408.776655236920	1266.007343166470	1250.729031906350	1177.922089054520	957.794088042250	930.026073941668	895.470739087617
2170	1713.809088461590	1875.540460385580	1927.649567952580	1930.497389315900	1804.380384869940	1651.152310025790	1531.769582468120	1472.840728814210	1408.783309146740	1266.007075770790	1250.731829996700	1177.927483728890	957.789434937679	930.027543502701	895.470931930411
2171	1713.801962168700	1875.515683381920	1927.644053440370	1930.509265102790	1804.390285000130	1651.155235307070	1531.770707333090	1472.846000386240	1408.789962119660	1266.006807238090	1250.734631255770	1177.932869847560	957.784776351511	930.029015477370	895.471123057571
2172	1713.794828914730	1875.490924826800	1927.638564685930	1930.521133887250	1804.400184008530	1651.158159185180	1531.771829589380	1472.851271269960	1408.796614156000	1266.006539974890	1250.737435682320	1177.938256284090	957.780112292062	930.030489863466	895.471313788384
2173	1713.787686049310	1875.466184724210	1927.633090366830	1930.532995676290	1804.410086708800	1651.161081403840	1531.772949237650	1472.856541463000	1408.803269112300	1266.006273985150	1250.740243275100	1177.943643038560	957.775442767679	930.031966658771	895.471503470840
2174	1713.780538885310	1875.441430516650	1927.627636071960	1930.544850476930	1804.419983516400	1651.164002498640	1531.774066278540	1472.861810962940	1408.809919259460	1266.006009272800	1250.743054032870	1177.949030111070	957.770767786737	930.033451692031	895.471692112481
2175	1713.773384753480	1875.416727329870	1927.622201795010	1930.556698296190	1804.429879197830	1651.166922183010	1531.775180712710	1472.867079767370	1408.816568471310	1266.005745841790	1250.745867954370	1177.954417501720	957.766087357649	930.034933310318	895.471879720829
2176	1713.766223651590	1875.392042605730	1927.616787529590	1930.568539141030	1804.439773751510	1651.169840454540	1531.776281555350	1472.872347873920	1408.823216748190	1266.005483696060	1250.748685038360	1177.959805210580	957.761401488848	930.036417331392	895.472066303420
2177	1713.759055577450	1875.367376348030	1927.611393269280	1930.580388655360	1804.449667175900	1651.172757310860	1531.777390680910	1472.877618420260	1408.829864090410	1266.005222839570	1250.751516478140	1177.965193237730	957.756708993633	930.037903753060	895.472251867779
2178	1713.751880528880	1875.342728560520	1927.606019007630	1930.592215379380	1804.459559469480	1651.175672749590	1531.778497201330	1472.882885125610	1408.836510498330	1266.004963276270	1250.754339866770	1177.970581583280	957.752012274573	930.039392573133	895.472436421438
2179	1713.744698503760	1875.318099246910	1927.600664738140	1930.604035150750	1804.469450630680	1651.178586768380	1531.779601117300	1472.888151126030	1408.843155972250	1266.004707535480	1250.757166414670	1177.975974789590	957.747310141331	930.040883789424	895.472619971911
2180	1713.737509499980	1875.293488410850	1927.595338238930	1930.615847976440	1804.479340657990	1651.181499364940	1531.780702429480	1472.893416419140	1408.849800512500	1266.004450589070	1250.759996120550	1177.981363783560	957.742602602475	930.042377399748	895.472802227978
2181	1713.730313515430	1875.268896055970	1927.590024061200	1930.627653863410	1804.489238509260	1651.184415494660	1531.781801138560	1472.898681002550	1408.856449712400	1266.004194947820	1250.762828983170	1177.986753096390	957.737889666604	930.043873401929	895.472983802758
2182	1713.723113191470	1875.244293872050	1927.584729856280	1930.639452818600	1804.499126311300	1651.187325270120	1531.782897245210	1472.903944873870	1408.863092369310	1266.003940615690	1250.765665001260	1177.992142728180	957.733171342345	930.045376484688	895.473164396968
2183	1713.715903258870	1875.219738489810	1927.579455617530	1930.651244848950	1804.509012975120	1651.190233616540	1531.783990750130	1472.909208030700	1408.869734093720	1266.003687596620	1250.768504173550	1177.997532679000	957.728447638351	930.046877276764	895.473344018133
2184	1713.708686339520	1875.195201597740	1927.574201338280	1930.663029961400	1804.518898499200	1651.193140531680	1531.785081653990	1472.914470470700	1408.876374885970	1266.003435894590	1250.771346498780	1178.002922948940	957.723718563327	930.048380454368	895.473522673776
2185	1713.701462431490	1875.170683199230	1927.568967011850	1930.674825527970	1804.528782882020	1651.196046013310	1531.786160304710	1472.919735123820	1408.883014746330	1266.003185513530	1250.774191975690	1178.008313538080	957.718984125980	930.049886015332	895.473700371409
2186	1713.694231532810	1875.146183297660	1927.563752631490	1930.686596631050	1804.538666122060	1651.198950059250	1531.787245910190	1472.924996124720	1408.889653675140	1266.002936457430	1250.777052689880	1178.013704446510	957.714241738090	930.051393957504	895.473877118545
2187	1713.686993641600	1875.121701896380	1927.558558190430	1930.698360837770	1804.548548217800	1651.201852667300	1531.788328916290	1472.930256401790	1408.896291672690	1266.002691395160	1250.779904450500	1178.019100606670	957.709496611781	930.052904278736	895.474052922700
2188	1713.679748755950	1875.097238998630	1927.553383681870	1930.710118155050	1804.558429167760	1651.204753835300	1531.789409323680	1472.935515952630	1408.902928739270	1266.002445018490	1250.782759359520	1178.024492165270	957.704746149524	930.054416976869	895.474226651803
2189	1713.672496874040	1875.072794607680	1927.548245430400	1930.721868589790	1804.568308970400	1651.207653561120	1531.790487133070	1472.940774774880	1408.909564875180	1266.002199978760	1250.785617415670	1178.029884043620	957.699990360174	930.055932049762	895.474400600142
2190	1713.665240481400	1875.048331572330	1927.543110894610	1930.733612148860	1804.578192869910	1651.210552945210	1531.791562345170	1472.946032866180	1408.916205091280	1266.001956279950	1250.788478617670	1178.035276241810	957.695229252603	930.057449495277	895.474573628073
2191	1713.657974620800	1875.023924199420	1927.537996271000	1930.745348839130	1804.588070420630	1651.213449810870	1531.792634960670	1472.951290224160	1408.922839349800	1266.001713926020	1250.791342964250	1178.040668759910	957.690462835720	930.058972154452	895.474745743102
2192	1713.650701758660	1874.999535341110	1927.532901552610	1930.757078667490	1804.597946819830	1651.216345228110	1531.793704980290	1472.956546846450	1408.929472678760	1266.001472920920	1250.794210454130	1178.046061598010	957.685691118465	930.060494349798	895.474916952734
2193	1713.643421893210	1874.975165000440	1927.527826732480	1930.768801640800	1804.607822066000	1651.219239194870	1531.794764445430	1472.961802730690	1408.936105078430	1266.001233268640	1250.797081086040	1178.051454756170	957.680914109803	930.062018911549	895.475087264467
2194	1713.636135022770	1874.950813180390	1927.522771803600	1930.780536966560	1804.617696157650	1651.222131709110	1531.795829176780	1472.967061157960	1408.942736549110	1266.000994973130	1250.799966698930	1178.056848234490	957.676132187777	930.063545837587	895.475256685804
2195	1713.628841145640	1874.926479883920	1927.517736758910	1930.792246054910	1804.627569093300	1651.225022768820	1531.796891313960	1472.972315560390	1408.949367091060	1266.000758038370	1250.802843595970	1178.062242033040	957.671344629379	930.065075125792	895.475425224236
2196	1713.621540260200	1874.902165113910	1927.512721591330	1930.803948309560	1804.637440871480	1651.227912371990	1531.797950857690	1472.977569217820	1408.955996704590	1266.000525500420	1250.805723631730	1178.067641485470	957.666551806678	930.066606774051	895.475592887263
2197	1713.614232364810	1874.877868873200	1927.507732002230	1930.815643737320	1804.647311490710	1651.230800516650	1531.799007808700	1472.982822127900	1408.962625389930	1266.000291317230	1250.808606804910	1178.073035936310	957.661753728763	930.068140780252	895.475760617204
2198	1713.606921927590	1874.853591164590	1927.502756695200	1930.827332345020	1804.657187887610	1651.233688762330	1531.800062167710	1472.988074288280	1408.969259895570	1266.000058506810	1250.811493114240	1178.078430707830	957.656950404759	930.069677142299	895.475926558837
2199	1713.599600029040	1874.829297885770	1927.497801244120	1930.839014139490	1804.667056231400	1651.236574014900	1531.801113935450	1472.993325696610	1408.975886708180	1265.999827073150	1250.814382558430	1178.083825800120	957.652141843816	930.071217651188	895.476091647577
2200	1713.592271115960	1874.805057243970	1927.492865641780	1930.850689127530	1804.676923412080	1651.239457803220	1531.802163112640	1472.998576350550	1408.982512593650	1265.999597020210	1250.817275136190	1178.089221213250	957.647328055107	930.072758729949	895.476255890911
2201	1713.584935186850	1874.780835140760	1927.487949880940	1930.862357315960	1804.686789428190	1651.242340125360	1531.803209700020	1473.003826247730	1408.989137552240	1265.999368351970	1250.820170846250	1178.094616947290	957.642509047852	930.074302158449	895.476419296320
2202	1713.577592240230	1874.756631578740	1927.483053954300	1930.874037685520	1804.696654278280	1651.245220979480	1531.804244775650	1473.009078564720	1408.995761584210	1265.999141072400	1250.823080554000	1178.100013002330	957.637682056424	930.075847934598	895.476581871282
2203	1713.570242274660	1874.732446560460	1927.478177854540	1930.885692098780	1804.706517960880	1651.248100363710	1531.805286086210	1473.014326942680	1409.002384689830	1265.998915185480	1250.825982510800	1178.105409378440	957.632852647276	930.077396056320	895.476743623275
2204	1713.562885288730	1874.708280088430	1927.473321574300	1930.897339733580	1804.716380474530	1651.250978276190	1531.806324808760	1473.019574556990	1409.009006869340	1265.998693383780	1250.828887596530	1178.110811318590	957.628018047405	930.078946521540	895.476904559766
2205	1713.555521281050	1874.684132165070	1927.468492882580	1930.908980596690	1804.726241817800	1651.253854715140	1531.807360944010	1473.024821405320	1409.015628122990	1265.998470312150	1250.831795809920	1178.116208348590	957.623178266155	930.080499328182	895.477065127216
2206	1713.548150250260	1874.660002792810	1927.463676347640	1930.920614694860	1804.736108720850	1651.256732193740	1531.808394492720	1473.030067485340	1409.022248451030	1265.998248645210	1250.834707149660	1178.121605700100	957.618333312867	930.082054474181	895.477224461977
2207	1713.540774848530	1874.635844078540	1927.458879610270	1930.932242034860	1804.745967765820	1651.259605711610	1531.809425455640	1473.035312794700	1409.028874903360	1265.998028386960	1250.837621614470	1178.127003373190	957.613483196951	930.083609775063	895.477383003687
2208	1713.533389788840	1874.611751806580	1927.454102662960	1930.943862623440	1804.755825636350	1651.262477750670	1531.810453833520	1473.040557331090	1409.035493363750	1265.997809541370	1250.840539203050	1178.132401367940	957.608627927809	930.085169603481	895.477540759806
2209	1713.525997702250	1874.587678091030	1927.449345498200	1930.955476467340	1804.765682330990	1651.265348309180	1531.811479627100	1473.045801092160	1409.042110899480	1265.997592112410	1250.843459914100	1178.137799684430	957.603767514910	930.086731765268	895.477697737794
2210	1713.518598587520	1874.563622934070	1927.444608108420	1930.967083573290	1804.775537848310	1651.268217385440	1531.812494574260	1473.051044075580	1409.048727510800	1265.997376104080	1250.846383746330	1178.143198322720	957.598901967717	930.088296258386	895.477853945112
2211	1713.511192443430	1874.539586337860	1927.439890486040	1930.978702195550	1804.785392186880	1651.271084977730	1531.813515100950	1473.056289460290	1409.055343197920	1265.997161520350	1250.849321828460	1178.148597282880	957.594030951277	930.089863080781	895.478009389199
2212	1713.503779268800	1874.515568304490	1927.435192623440	1930.990295652590	1804.795245345270	1651.273951084400	1531.814533045180	1473.061530883150	1409.061957961080	1265.996950964240	1250.852251886100	1178.153996564990	957.589155169791	930.091432230424	895.478164077506
2213	1713.496359062500	1874.491568836020	1927.430514512970	1931.001882392650	1804.805097322060	1651.276815703770	1531.815548407710	1473.066771521520	1409.068571800530	1265.996739259180	1250.855185061540	1178.159401381210	957.584274282643	930.093003705285	895.478319975382
2214	1713.488931823380	1874.467587934430	1927.425846273340	1931.013462422410	1804.814948115830	1651.279678834230	1531.816561189300	1473.072011373090	1409.075184716450	1265.996528990790	1250.858121353490	1178.164801318920	957.579388299438	930.094577503331	895.478473180582
2215	1713.481500027490	1874.443625601680	1927.421207771890	1931.025035748590	1804.824804675660	1651.282541820100	1531.817571390730	1473.077250435550	1409.081801669630	1265.996320163060	1250.861060760640	1178.170201579010	957.574497229801	930.096153622551	895.478625652379
2216	1713.474058740570	1874.419644944640	1927.416588999670	1931.036602377860	1804.834653144730	1651.285401999540	1531.818579012750	1473.082488706560	1409.088412722040	1265.996112779970	1250.864003281700	1178.175602161550	957.569601083382	930.097736568306	895.478777398201
2217	1713.466610417750	1874.395719745330	1927.411989948920	1931.048162316930	1804.844500426830	1651.288260685340	1531.819584056160	1473.087726183830	1409.095022851820	1265.995906845510	1250.866948915370	1178.181003066610	957.564699869869	930.099317334690	895.478928425484
2218	1713.459155058030	1874.371813118800	1927.407410611800	1931.059715572460	1804.854346520530	1651.291117875940	1531.820576898160	1473.092962865030	1409.101632059200	1265.995702363660	1250.869897660330	1178.186404294260	957.559793598974	930.100900416390	895.479078741653
2219	1713.451692660440	1874.347925066770	1927.402850980460	1931.071280325910	1804.864191424440	1651.293973569810	1531.821576685210	1473.098201848630	1409.108240344380	1265.995499338400	1250.872860295950	1178.191805844560	957.554885161057	930.102485811399	895.479228354124
2220	1714.118500237200	1875.428621431510	1927.058567352040	1931.051955406070	1805.008213120360	1651.481234856550	1531.948749224240	1473.584333200350	1409.824851884620	1265.939191353450	1251.243799015350	1178.979080573620	956.604239978646	930.434141521352	895.480884025764
2221	1714.118775556010	1875.429630159450	1927.058769204150	1931.051492125730	1805.007817181960	1651.481123382360	1531.948718097150	1473.584124543370	1409.824590161120	1265.939193825650	1251.243662326370	1178.978861674480	956.604480591934	930.434059579168	895.480882368160
2222	1714.119050862900	1875.430638918500	1927.058971089880	1931.051028834630	1805.007421241530	1651.481011904930	1531.948686965950	1473.583915884690	1409.824328436240	1265.939196301140	1251.243525642050	1178.978642775880	956.604721200428	930.433977640000	895.480880712292
2223	1714.119326157870	1875.431647708680	1927.059173009240	1931.050565532800	1805.007025299050	1651.480900424250	1531.948655830660	1473.583707224320	1409.824066709960	1265.939198779890	1251.243388962390	1178.978423877830	956.604961804123	930.433895703844	895.480879058158
2224	1714.119601440930	1875.432656529970	1927.059374962220	1931.050102220230	1805.006629354540	1651.480788940340	1531.948624691280	1473.583498562250	1409.823804982310	1265.939201261930	1251.243252287390	1178.978204980310	956.605202403026	930.433813770703	895.480877405761
2225	1714.119876712080	1875.433665382390	1927.059576948820	1931.049638896900	1805.006233407990	1651.480677453190	1531.948593547790	1473.583289898490	1409.823543253280	1265.939203747240	1251.243115617040	1178.977986083350	956.605442997134	930.433731840575	895.480875755098
2226	1714.120151971320	1875.434674265920	1927.059778969050	1931.049175562840	1805.005837459390	1651.480565962810	1531.948562400210	1473.583081233040	1409.823281522860	1265.939206235820	1251.242978951360	1178.977767186910	956.605683586442	930.433649913458	895.480874106165
2227	1714.120427218640	1875.435683180580	1927.059981022900	1931.048712218040	1805.005441508760	1651.480454469180	1531.948531248530	1473.582872565880	1409.823019791060	1265.939208727680	1251.242842290340	1178.977548291020	956.605924170955	930.433567989360	895.480872458971
2228	1714.120702454050	1875.436692126350	1927.060183110370	1931.048248862490	1805.005045556100	1651.480342972320	1531.948500092740	1473.582663897030	1409.822758057880	1265.939211222820	1251.242705633970	1178.977329395670	956.606164750665	930.433486068271	895.480870813508
2229	1714.120977677540	1875.437701103250	1927.060385231480	1931.047785496190	1805.004649601390	1651.480231472220	1531.948468932870	1473.582455226480	1409.822496323310	1265.939213721230	1251.242568982270	1178.977110500860	956.606405325575	930.433404150198	895.480869169775
2230	1714.121252889130	1875.438710111250	1927.060587386210	1931.047322119150	1805.004253644650	1651.480119968870	1531.948437768890	1473.582246554240	1409.822234587360	1265.939216222910	1251.242432335220	1178.976891606600	956.606645895682	930.433322235137	895.480867527780
2231	1714.121528088800	1875.439719150380	1927.060789574560	1931.046858731370	1805.003857685870	1651.480008462290	1531.948406600820	1473.582037880300	1409.821972850030	1265.939218727870	1251.242295692840	1178.976672712870	956.606886460991	930.433240323090	895.480865887512
2232	1714.121803276560	1875.440728220620	1927.060991796550	1931.046395332840	1805.003461725050	1651.479896952470	1531.948375428650	1473.581829204670	1409.821711111310	1265.939221236100	1251.242159055120	1178.976453819690	956.607127021495	930.433158414060	895.480864248980
2233	1714.122078452410	1875.441737321980	1927.061194052160	1931.045931923560	1805.003065762200	1651.479785439410	1531.948344252380	1473.581620527340	1409.821449371220	1265.939223747610	1251.242022422060	1178.976234927050	956.607367577193	930.433076508039	895.480862612174
2234	1714.122353616340	1875.442746454450	1927.061396341410	1931.045468503530	1805.002669797300	1651.479673923120	1531.948313072000	1473.581411848320	1409.821187629730	1265.939226262390	1251.241885793650	1178.976016034950	956.607608128083	930.432994605034	895.480860977104
2235	1714.122628768370	1875.443755618040	1927.061598664270	1931.045005072760	1805.002273830370	1651.479562403580	1531.948281887540	1473.581203167600	1409.820925886860	1265.939228780440	1251.241749169910	1178.975797143380	956.607848674168	930.432912705041	895.480859343764
2236	1714.122903908480	1875.444764812740	1927.061801020770	1931.044541631240	1805.001877861400	1651.479450880810	1531.948250698970	1473.580994485190	1409.820664142610	1265.939231301770	1251.241612550830	1178.975578252370	956.608089215450	930.432830808068	895.480857712149
2237	1714.123179036690	1875.445774038560	1927.062003410890	1931.044078178980	1805.001481890390	1651.479339354800	1531.948219506310	1473.580785801090	1409.820398003490	1265.939233826370	1251.241475936410	1178.975359361890	956.608329751918	930.432748914102	895.480856082268
2238	1714.123454152980	1875.446783295490	1927.062205834660	1931.043614715970	1805.001085917360	1651.479227825550	1531.948188309540	1473.580577115290	1409.820136255560	1265.939236354230	1251.241339326660	1178.975140471960	956.608570283575	930.432667023151	895.480854454117
2239	1714.123729257360	1875.447792583530	1927.062408292060	1931.043151242200	1805.000689942280	1651.479116293050	1531.948157108680	1473.580368427790	1409.819874506250	1265.939238885370	1251.241202721560	1178.974921582560	956.608810810423	930.432585135214	895.480852827694
2240	1714.124004349830	1875.448801902690	1927.062610783070	1931.042687757700	1805.000293965160	1651.479004757330	1531.948125903710	1473.580159738600	1409.819612755560	1265.939241419780	1251.241066121120	1178.974702693710	956.609051332455	930.432503250293	895.480851202997
2241	1714.124279430400	1875.449811252960	1927.062813307730	1931.042224262440	1804.999897986000	1651.478893218360	1531.948094694650	1473.579951047720	1409.819351003480	1265.939243957470	1251.240929525340	1178.974483805400	956.609291849679	930.432421368384	895.480849580029
2242	1714.124554499050	1875.450820634340	1927.063015866020	1931.041760756430	1804.999502004820	1651.478781676160	1531.948063481490	1473.579742355150	1409.819089250020	1265.939246498420	1251.240792934230	1178.974264917630	956.609532362084	930.432339489489	895.480847958792
2243	1714.124829555790	1875.451830046840	1927.063218457940	1931.041297239660	1804.999106021590	1651.478670130710	1531.948032264230	1473.579533660870	1409.818827495180	1265.939249042650	1251.240656347780	1178.974046030400	956.609772869678	930.432257613609	895.480846339277
2244	1714.125104600630	1875.452839490440	1927.063421083500	1931.040833712160	1804.998710036330	1651.478558582030	1531.948001042860	1473.579324964900	1409.818565738950	1265.939251590150	1251.240519765990	1178.973827143710	956.610013372454	930.432175740741	895.480844721494
2245	1714.125379633550	1875.453848965160	1927.063623742690	1931.040370173900	1804.998314049040	1651.478447030110	1531.947969817400	1473.579116267250	1409.818303981340	1265.939254140910	1251.240383188860	1178.973608257560	956.610253870412	930.432093870886	895.480843105436
2246	1714.125654654570	1875.454858470970	1927.063826435520	1931.039906624890	1804.997918059700	1651.478335474940	1531.947938587840	1473.578907567900	1409.818042222350	1265.939256694950	1251.240246616400	1178.973389371960	956.610494363550	930.432012004045	895.480841491103
2247	1714.125929663670	1875.455868007910	1927.064029161980	1931.039443065130	1804.997522068330	1651.478223916550	1531.947907354180	1473.578698866860	1409.817780461970	1265.939259252250	1251.240110048590	1178.973170486890	956.610734851870	930.431930140224	895.480839878499
2248	1714.126204660880	1875.456877575950	1927.064231922080	1931.038979494610	1804.997126074920	1651.478112354910	1531.947876116420	1473.578490164120	1409.817518700200	1265.939261812820	1251.239973485450	1178.972951602370	956.610975335366	930.431848279411	895.480838267616
2249	1714.126479646170	1875.457887175110	1927.064434715820	1931.038515913350	1804.996730079480	1651.478000790030	1531.947844874560	1473.578281459700	1409.817256937070	1265.939264376670	1251.239836926970	1178.972732718390	956.611215814045	930.431766421612	895.480836658462
2250	1714.126754619550	1875.458896805370	1927.064637543190	1931.038052321330	1804.996334082000	1651.477889221910	1531.947813628600	1473.578072753570	1409.816995172540	1265.939266943770	1251.239700373150	1178.972513834940	956.611456287901	930.431684566829	895.480835051031
2251	1714.127029581030	1875.459906466740	1927.064840404200	1931.037588718560	1804.995938082490	1651.477777650560	1531.947782378530	1473.577864045760	1409.816733406630	1265.939269514150	1251.239563824000	1178.972294952050	956.611696756926	930.431602715059	895.480833445325
2252	1714.127304530590	1875.460916159210	1927.065043298850	1931.037125105030	1804.995542080940	1651.477666075960	1531.947751124370	1473.577655336250	1409.816471639330	1265.939272087810	1251.239427279510	1178.972076069690	956.611937221130	930.431520866306	895.480831841340
2253	1714.127579468250	1875.461925882800	1927.065246227140	1931.036661480760	1804.995146077360	1651.477554498130	1531.947719866110	1473.577446625050	1409.816209870660	1265.939274664720	1251.239290739680	1178.971857187880	956.612177680511	930.431439020564	895.480830239079
2254	1714.127854394010	1875.462935637480	1927.065449189070	1931.036197845730	1804.994750071740	1651.477442917060	1531.947688603740	1473.577237912160	1409.815948100600	1265.939277244900	1251.239154204520	1178.971638306600	956.612418135062	930.431357177834	895.480828638539
2255	1714.128129307860	1875.463945423280	1927.065652184640	1931.035734199940	1804.994354064080	1651.477331332760	1531.947657337280	1473.577029197580	1409.815686329160	1265.939279828350	1251.239017674010	1178.971419425870	956.612658584783	930.431275338122	895.480827039727
2256	1714.128404209800	1875.464955240180	1927.065855213860	1931.035270543400	1804.993958054390	1651.477219745200	1531.947626066710	1473.576820481310	1409.815424556330	1265.939282415070	1251.238881148170	1178.971200545680	956.612899029677	930.431193501419	895.480825442635
2257	1714.128679099840	1875.465965088190	1927.066058276700	1931.034806876100	1804.993562042670	1651.477108154420	1531.947594792050	1473.576611763340	1409.815162782120	1265.939285005050	1251.238744627000	1178.970981666020	956.613139469742	930.431111667735	895.480823847264
2258	1714.128953977970	1875.466974967300	1927.066261373200	1931.034343198050	1804.993166028910	1651.476996560390	1531.947563513280	1473.576403043680	1409.814901006520	1265.939287598300	1251.238608110490	1178.970762786920	956.613379904973	930.431029837063	895.480822253614
2259	1714.129228844200	1875.467984877510	1927.066464503330	1931.033879509240	1804.992770013110	1651.476884963130	1531.947532230410	1473.576194322330	1409.814639229550	1265.939290194820	1251.238471598640	1178.970543908350	956.613620335375	930.430948009406	895.480820661690
2260	1714.129503698520	1875.468994818830	1927.066667667110	1931.033415809680	1804.992373995280	1651.476773362630	1531.947500943440	1473.575985599290	1409.814377451190	1265.939292794600	1251.238335091450	1178.970325030330	956.613860760943	930.430866184763	895.480819071481
2261	1714.129778540930	1875.470004791250	1927.066870864530	1931.032933335880	1804.991977975420	1651.476661758890	1531.947469652370	1473.575776874560	1409.814115671450	1265.939295397650	1251.238198588930	1178.970106152840	956.614101181670	930.430784363132	895.480817482993
2262	1714.130053371440	1875.471014794770	1927.067074095590	1931.032469607030	1804.991581953520	1651.476550151910	1531.947438357190	1473.575568148140	1409.813853890320	1265.939298003960	1251.238062091070	1178.969887275890	956.614341597566	930.430702544518	895.480815896225
2263	1714.130328190040	1875.472024829400	1927.067277360310	1931.032005867420	1804.991185929590	1651.476438541680	1531.947407057920	1473.575359420030	1409.813592107810	1265.939300613530	1251.237925597880	1178.969668399500	956.614582008625	930.430620728916	895.480814311179
2264	1714.130602996750	1875.473034895120	1927.067480658670	1931.031542117050	1804.990789903630	1651.476326928220	1531.947375754540	1473.575150690230	1409.813330323920	1265.939303226380	1251.237789109350	1178.969449523630	956.614822414846	930.430538916328	895.480812727851
2265	1714.130877791540	1875.474044991960	1927.067683990670	1931.031078355920	1804.990393875620	1651.476215311530	1531.947344447060	1473.574941958730	1409.813068538640	1265.939305842480	1251.237652625480	1178.969230648320	956.615062816228	930.430457106756	895.480811146242
2266	1714.131152574440	1875.475055119890	1927.067887356310	1931.030614584040	1804.989997845590	1651.476103691590	1531.947313135480	1473.574733225550	1409.812806751980	1265.939308461850	1251.237516146280	1178.969011773540	956.615303212770	930.430375300199	895.480809566352
2267	1714.131427345430	1875.476065278920	1927.068090755610	1931.030150801400	1804.989601813520	1651.475992068420	1531.947281819800	1473.574524490670	1409.812544963940	1265.939311084480	1251.237379671740	1178.968792899300	956.615543604473	930.430293496655	895.480807988177
